index,id,fnid,parent_id,admin_0,admin_1,admin_2,admin_3,values,count
52.0,222848.0,ET2023A3010316,222697.0,Ethiopia,Tigray,East Tigray,Agulae,12,765
52.0,222848.0,ET2023A3010316,222697.0,Ethiopia,Tigray,East Tigray,Agulae,13,2343
52.0,222848.0,ET2023A3010316,222697.0,Ethiopia,Tigray,East Tigray,Agulae,14,37
52.0,222848.0,ET2023A3010316,222697.0,Ethiopia,Tigray,East Tigray,Agulae,22,157
52.0,222848.0,ET2023A3010316,222697.0,Ethiopia,Tigray,East Tigray,Agulae,23,392
52.0,222848.0,ET2023A3010316,222697.0,Ethiopia,Tigray,East Tigray,Agulae,24,243
52.0,222848.0,ET2023A3010316,222697.0,Ethiopia,Tigray,East Tigray,Agulae,255,7530525
197.0,222993.0,ET2023A3030409,222711.0,Ethiopia,Amhara,South Wollo,Dessie Zuria,1,395
197.0,222993.0,ET2023A3030409,222711.0,Ethiopia,Amhara,South Wollo,Dessie Zuria,2,23462
197.0,222993.0,ET2023A3030409,222711.0,Ethiopia,Amhara,South Wollo,Dessie Zuria,3,170869
197.0,222993.0,ET2023A3030409,222711.0,Ethiopia,Amhara,South Wollo,Dessie Zuria,5,1107
197.0,222993.0,ET2023A3030409,222711.0,Ethiopia,Amhara,South Wollo,Dessie Zuria,11,164250
197.0,222993.0,ET2023A3030409,222711.0,Ethiopia,Amhara,South Wollo,Dessie Zuria,12,953
197.0,222993.0,ET2023A3030409,222711.0,Ethiopia,Amhara,South Wollo,Dessie Zuria,255,16272080
80.0,222876.0,ET2023A3010603,222700.0,Ethiopia,Tigray,Southeast Tigray,Hintalo,1,5014
80.0,222876.0,ET2023A3010603,222700.0,Ethiopia,Tigray,Southeast Tigray,Hintalo,2,58357
80.0,222876.0,ET2023A3010603,222700.0,Ethiopia,Tigray,Southeast Tigray,Hintalo,3,46299
80.0,222876.0,ET2023A3010603,222700.0,Ethiopia,Tigray,Southeast Tigray,Hintalo,4,1
80.0,222876.0,ET2023A3010603,222700.0,Ethiopia,Tigray,Southeast Tigray,Hintalo,5,509
80.0,222876.0,ET2023A3010603,222700.0,Ethiopia,Tigray,Southeast Tigray,Hintalo,11,86411
80.0,222876.0,ET2023A3010603,222700.0,Ethiopia,Tigray,Southeast Tigray,Hintalo,12,282
80.0,222876.0,ET2023A3010603,222700.0,Ethiopia,Tigray,Southeast Tigray,Hintalo,13,523
80.0,222876.0,ET2023A3010603,222700.0,Ethiopia,Tigray,Southeast Tigray,Hintalo,255,14512497
356.0,223152.0,ET2023A3031315,222720.0,Ethiopia,Amhara,North Gojam,Debub Mecha,1,332
356.0,223152.0,ET2023A3031315,222720.0,Ethiopia,Amhara,North Gojam,Debub Mecha,2,20733
356.0,223152.0,ET2023A3031315,222720.0,Ethiopia,Amhara,North Gojam,Debub Mecha,3,218206
356.0,223152.0,ET2023A3031315,222720.0,Ethiopia,Amhara,North Gojam,Debub Mecha,11,200551
356.0,223152.0,ET2023A3031315,222720.0,Ethiopia,Amhara,North Gojam,Debub Mecha,12,5377
356.0,223152.0,ET2023A3031315,222720.0,Ethiopia,Amhara,North Gojam,Debub Mecha,13,5631
356.0,223152.0,ET2023A3031315,222720.0,Ethiopia,Amhara,North Gojam,Debub Mecha,22,1
356.0,223152.0,ET2023A3031315,222720.0,Ethiopia,Amhara,North Gojam,Debub Mecha,23,163
356.0,223152.0,ET2023A3031315,222720.0,Ethiopia,Amhara,North Gojam,Debub Mecha,255,4794315
625.0,223421.0,ET2023A3041501,222736.0,Ethiopia,Oromia,West Gujii,Bule Hora,1,768
625.0,223421.0,ET2023A3041501,222736.0,Ethiopia,Oromia,West Gujii,Bule Hora,2,9086
625.0,223421.0,ET2023A3041501,222736.0,Ethiopia,Oromia,West Gujii,Bule Hora,3,114046
625.0,223421.0,ET2023A3041501,222736.0,Ethiopia,Oromia,West Gujii,Bule Hora,5,3762
625.0,223421.0,ET2023A3041501,222736.0,Ethiopia,Oromia,West Gujii,Bule Hora,11,103057
625.0,223421.0,ET2023A3041501,222736.0,Ethiopia,Oromia,West Gujii,Bule Hora,12,3519
625.0,223421.0,ET2023A3041501,222736.0,Ethiopia,Oromia,West Gujii,Bule Hora,13,298
625.0,223421.0,ET2023A3041501,222736.0,Ethiopia,Oromia,West Gujii,Bule Hora,255,9752923
257.0,223053.0,ET2023A3030605,222713.0,Ethiopia,Amhara,East Gojam,Enarj Enawga,1,1782
257.0,223053.0,ET2023A3030605,222713.0,Ethiopia,Amhara,East Gojam,Enarj Enawga,2,28573
257.0,223053.0,ET2023A3030605,222713.0,Ethiopia,Amhara,East Gojam,Enarj Enawga,3,158440
257.0,223053.0,ET2023A3030605,222713.0,Ethiopia,Amhara,East Gojam,Enarj Enawga,4,3
257.0,223053.0,ET2023A3030605,222713.0,Ethiopia,Amhara,East Gojam,Enarj Enawga,5,559
257.0,223053.0,ET2023A3030605,222713.0,Ethiopia,Amhara,East Gojam,Enarj Enawga,11,148858
257.0,223053.0,ET2023A3030605,222713.0,Ethiopia,Amhara,East Gojam,Enarj Enawga,12,3888
257.0,223053.0,ET2023A3030605,222713.0,Ethiopia,Amhara,East Gojam,Enarj Enawga,13,1448
257.0,223053.0,ET2023A3030605,222713.0,Ethiopia,Amhara,East Gojam,Enarj Enawga,255,9190535
520.0,223316.0,ET2023A3040815,222729.0,Ethiopia,Oromia,Arsi,Degeluna Tijo,1,3630
520.0,223316.0,ET2023A3040815,222729.0,Ethiopia,Oromia,Arsi,Degeluna Tijo,2,33197
520.0,223316.0,ET2023A3040815,222729.0,Ethiopia,Oromia,Arsi,Degeluna Tijo,3,168352
520.0,223316.0,ET2023A3040815,222729.0,Ethiopia,Oromia,Arsi,Degeluna Tijo,5,1037
520.0,223316.0,ET2023A3040815,222729.0,Ethiopia,Oromia,Arsi,Degeluna Tijo,11,157280
520.0,223316.0,ET2023A3040815,222729.0,Ethiopia,Oromia,Arsi,Degeluna Tijo,12,7275
520.0,223316.0,ET2023A3040815,222729.0,Ethiopia,Oromia,Arsi,Degeluna Tijo,13,13762
520.0,223316.0,ET2023A3040815,222729.0,Ethiopia,Oromia,Arsi,Degeluna Tijo,255,6351868
402.0,223198.0,ET2023A3040213,222723.0,Ethiopia,Oromia,East Wellega,Guto Gida,1,226
402.0,223198.0,ET2023A3040213,222723.0,Ethiopia,Oromia,East Wellega,Guto Gida,2,2415
402.0,223198.0,ET2023A3040213,222723.0,Ethiopia,Oromia,East Wellega,Guto Gida,3,68753
402.0,223198.0,ET2023A3040213,222723.0,Ethiopia,Oromia,East Wellega,Guto Gida,5,137
402.0,223198.0,ET2023A3040213,222723.0,Ethiopia,Oromia,East Wellega,Guto Gida,11,58641
402.0,223198.0,ET2023A3040213,222723.0,Ethiopia,Oromia,East Wellega,Guto Gida,255,9755208
472.0,223268.0,ET2023A3040604,222727.0,Ethiopia,Oromia,North Shewa (OR),Kuyu,1,454
472.0,223268.0,ET2023A3040604,222727.0,Ethiopia,Oromia,North Shewa (OR),Kuyu,2,4418
472.0,223268.0,ET2023A3040604,222727.0,Ethiopia,Oromia,North Shewa (OR),Kuyu,3,89510
472.0,223268.0,ET2023A3040604,222727.0,Ethiopia,Oromia,North Shewa (OR),Kuyu,4,2
472.0,223268.0,ET2023A3040604,222727.0,Ethiopia,Oromia,North Shewa (OR),Kuyu,5,315
472.0,223268.0,ET2023A3040604,222727.0,Ethiopia,Oromia,North Shewa (OR),Kuyu,11,78911
472.0,223268.0,ET2023A3040604,222727.0,Ethiopia,Oromia,North Shewa (OR),Kuyu,12,1281
472.0,223268.0,ET2023A3040604,222727.0,Ethiopia,Oromia,North Shewa (OR),Kuyu,13,598
472.0,223268.0,ET2023A3040604,222727.0,Ethiopia,Oromia,North Shewa (OR),Kuyu,255,7366224
424.0,223220.0,ET2023A3040403,222725.0,Ethiopia,Oromia,Jimma,Sekoru,1,349
424.0,223220.0,ET2023A3040403,222725.0,Ethiopia,Oromia,Jimma,Sekoru,2,4549
424.0,223220.0,ET2023A3040403,222725.0,Ethiopia,Oromia,Jimma,Sekoru,3,134714
424.0,223220.0,ET2023A3040403,222725.0,Ethiopia,Oromia,Jimma,Sekoru,4,3
424.0,223220.0,ET2023A3040403,222725.0,Ethiopia,Oromia,Jimma,Sekoru,5,3717
424.0,223220.0,ET2023A3040403,222725.0,Ethiopia,Oromia,Jimma,Sekoru,11,115689
424.0,223220.0,ET2023A3040403,222725.0,Ethiopia,Oromia,Jimma,Sekoru,12,6084
424.0,223220.0,ET2023A3040403,222725.0,Ethiopia,Oromia,Jimma,Sekoru,13,1531
424.0,223220.0,ET2023A3040403,222725.0,Ethiopia,Oromia,Jimma,Sekoru,255,17414881
353.0,223149.0,ET2023A3031303,222720.0,Ethiopia,Amhara,North Gojam,Yilmana Densa,1,2402
353.0,223149.0,ET2023A3031303,222720.0,Ethiopia,Amhara,North Gojam,Yilmana Densa,2,13563
353.0,223149.0,ET2023A3031303,222720.0,Ethiopia,Amhara,North Gojam,Yilmana Densa,3,207343
353.0,223149.0,ET2023A3031303,222720.0,Ethiopia,Amhara,North Gojam,Yilmana Densa,4,1
353.0,223149.0,ET2023A3031303,222720.0,Ethiopia,Amhara,North Gojam,Yilmana Densa,5,1199
353.0,223149.0,ET2023A3031303,222720.0,Ethiopia,Amhara,North Gojam,Yilmana Densa,11,189120
353.0,223149.0,ET2023A3031303,222720.0,Ethiopia,Amhara,North Gojam,Yilmana Densa,12,3266
353.0,223149.0,ET2023A3031303,222720.0,Ethiopia,Amhara,North Gojam,Yilmana Densa,13,4028
353.0,223149.0,ET2023A3031303,222720.0,Ethiopia,Amhara,North Gojam,Yilmana Densa,255,8306119
10.0,222806.0,ET2023A3010112,222695.0,Ethiopia,Tigray,Northwest Tigray,Adi Hageray,1,10719
10.0,222806.0,ET2023A3010112,222695.0,Ethiopia,Tigray,Northwest Tigray,Adi Hageray,2,18413
10.0,222806.0,ET2023A3010112,222695.0,Ethiopia,Tigray,Northwest Tigray,Adi Hageray,3,7590
10.0,222806.0,ET2023A3010112,222695.0,Ethiopia,Tigray,Northwest Tigray,Adi Hageray,5,380
10.0,222806.0,ET2023A3010112,222695.0,Ethiopia,Tigray,Northwest Tigray,Adi Hageray,11,29009
10.0,222806.0,ET2023A3010112,222695.0,Ethiopia,Tigray,Northwest Tigray,Adi Hageray,12,704
10.0,222806.0,ET2023A3010112,222695.0,Ethiopia,Tigray,Northwest Tigray,Adi Hageray,13,1333
10.0,222806.0,ET2023A3010112,222695.0,Ethiopia,Tigray,Northwest Tigray,Adi Hageray,255,8232895
448.0,223244.0,ET2023A3040504,222726.0,Ethiopia,Oromia,West Shewa,Mida Kegn,1,413
448.0,223244.0,ET2023A3040504,222726.0,Ethiopia,Oromia,West Shewa,Mida Kegn,2,4292
448.0,223244.0,ET2023A3040504,222726.0,Ethiopia,Oromia,West Shewa,Mida Kegn,3,75828
448.0,223244.0,ET2023A3040504,222726.0,Ethiopia,Oromia,West Shewa,Mida Kegn,4,1
448.0,223244.0,ET2023A3040504,222726.0,Ethiopia,Oromia,West Shewa,Mida Kegn,11,67336
448.0,223244.0,ET2023A3040504,222726.0,Ethiopia,Oromia,West Shewa,Mida Kegn,12,1532
448.0,223244.0,ET2023A3040504,222726.0,Ethiopia,Oromia,West Shewa,Mida Kegn,13,1783
448.0,223244.0,ET2023A3040504,222726.0,Ethiopia,Oromia,West Shewa,Mida Kegn,255,5239260
300.0,223096.0,ET2023A3030901,222716.0,Ethiopia,Amhara,Awi,Dangila,1,317
300.0,223096.0,ET2023A3030901,222716.0,Ethiopia,Amhara,Awi,Dangila,2,11349
300.0,223096.0,ET2023A3030901,222716.0,Ethiopia,Amhara,Awi,Dangila,3,140010
300.0,223096.0,ET2023A3030901,222716.0,Ethiopia,Amhara,Awi,Dangila,5,690
300.0,223096.0,ET2023A3030901,222716.0,Ethiopia,Amhara,Awi,Dangila,11,127710
300.0,223096.0,ET2023A3030901,222716.0,Ethiopia,Amhara,Awi,Dangila,12,2307
300.0,223096.0,ET2023A3030901,222716.0,Ethiopia,Amhara,Awi,Dangila,13,1280
300.0,223096.0,ET2023A3030901,222716.0,Ethiopia,Amhara,Awi,Dangila,255,9241218
554.0,223350.0,ET2023A3041003,222731.0,Ethiopia,Oromia,East Hararge,Gursum (OR),1,6015
554.0,223350.0,ET2023A3041003,222731.0,Ethiopia,Oromia,East Hararge,Gursum (OR),2,70641
554.0,223350.0,ET2023A3041003,222731.0,Ethiopia,Oromia,East Hararge,Gursum (OR),3,131456
554.0,223350.0,ET2023A3041003,222731.0,Ethiopia,Oromia,East Hararge,Gursum (OR),5,460
554.0,223350.0,ET2023A3041003,222731.0,Ethiopia,Oromia,East Hararge,Gursum (OR),11,168282
554.0,223350.0,ET2023A3041003,222731.0,Ethiopia,Oromia,East Hararge,Gursum (OR),12,5678
554.0,223350.0,ET2023A3041003,222731.0,Ethiopia,Oromia,East Hararge,Gursum (OR),13,2602
554.0,223350.0,ET2023A3041003,222731.0,Ethiopia,Oromia,East Hararge,Gursum (OR),21,9
554.0,223350.0,ET2023A3041003,222731.0,Ethiopia,Oromia,East Hararge,Gursum (OR),22,5
554.0,223350.0,ET2023A3041003,222731.0,Ethiopia,Oromia,East Hararge,Gursum (OR),23,17
554.0,223350.0,ET2023A3041003,222731.0,Ethiopia,Oromia,East Hararge,Gursum (OR),255,10754500
163.0,222959.0,ET2023A3030214,222709.0,Ethiopia,Amhara,South Gondar,Sede Muja,1,6591
163.0,222959.0,ET2023A3030214,222709.0,Ethiopia,Amhara,South Gondar,Sede Muja,2,58637
163.0,222959.0,ET2023A3030214,222709.0,Ethiopia,Amhara,South Gondar,Sede Muja,3,63405
163.0,222959.0,ET2023A3030214,222709.0,Ethiopia,Amhara,South Gondar,Sede Muja,11,105355
163.0,222959.0,ET2023A3030214,222709.0,Ethiopia,Amhara,South Gondar,Sede Muja,12,685
163.0,222959.0,ET2023A3030214,222709.0,Ethiopia,Amhara,South Gondar,Sede Muja,13,990
163.0,222959.0,ET2023A3030214,222709.0,Ethiopia,Amhara,South Gondar,Sede Muja,255,12847774
617.0,223413.0,ET2023A3041410,222735.0,Ethiopia,Oromia,Gujii,Girja /Harenfema,1,182
617.0,223413.0,ET2023A3041410,222735.0,Ethiopia,Oromia,Gujii,Girja /Harenfema,2,2697
617.0,223413.0,ET2023A3041410,222735.0,Ethiopia,Oromia,Gujii,Girja /Harenfema,3,45004
617.0,223413.0,ET2023A3041410,222735.0,Ethiopia,Oromia,Gujii,Girja /Harenfema,4,1
617.0,223413.0,ET2023A3041410,222735.0,Ethiopia,Oromia,Gujii,Girja /Harenfema,11,39188
617.0,223413.0,ET2023A3041410,222735.0,Ethiopia,Oromia,Gujii,Girja /Harenfema,12,456
617.0,223413.0,ET2023A3041410,222735.0,Ethiopia,Oromia,Gujii,Girja /Harenfema,13,311
617.0,223413.0,ET2023A3041410,222735.0,Ethiopia,Oromia,Gujii,Girja /Harenfema,255,11350168
266.0,223062.0,ET2023A3030614,222713.0,Ethiopia,Amhara,East Gojam,Shebel Bernta,1,3224
266.0,223062.0,ET2023A3030614,222713.0,Ethiopia,Amhara,East Gojam,Shebel Bernta,2,23367
266.0,223062.0,ET2023A3030614,222713.0,Ethiopia,Amhara,East Gojam,Shebel Bernta,3,85519
266.0,223062.0,ET2023A3030614,222713.0,Ethiopia,Amhara,East Gojam,Shebel Bernta,4,2
266.0,223062.0,ET2023A3030614,222713.0,Ethiopia,Amhara,East Gojam,Shebel Bernta,11,91197
266.0,223062.0,ET2023A3030614,222713.0,Ethiopia,Amhara,East Gojam,Shebel Bernta,12,2747
266.0,223062.0,ET2023A3030614,222713.0,Ethiopia,Amhara,East Gojam,Shebel Bernta,13,2089
266.0,223062.0,ET2023A3030614,222713.0,Ethiopia,Amhara,East Gojam,Shebel Bernta,22,74
266.0,223062.0,ET2023A3030614,222713.0,Ethiopia,Amhara,East Gojam,Shebel Bernta,255,6617398
377.0,223173.0,ET2023A3040111,222722.0,Ethiopia,Oromia,West Wellega,Babo,1,110
377.0,223173.0,ET2023A3040111,222722.0,Ethiopia,Oromia,West Wellega,Babo,2,2964
377.0,223173.0,ET2023A3040111,222722.0,Ethiopia,Oromia,West Wellega,Babo,3,56079
377.0,223173.0,ET2023A3040111,222722.0,Ethiopia,Oromia,West Wellega,Babo,5,740
377.0,223173.0,ET2023A3040111,222722.0,Ethiopia,Oromia,West Wellega,Babo,11,48756
377.0,223173.0,ET2023A3040111,222722.0,Ethiopia,Oromia,West Wellega,Babo,12,1870
377.0,223173.0,ET2023A3040111,222722.0,Ethiopia,Oromia,West Wellega,Babo,255,4560838
476.0,223272.0,ET2023A3040608,222727.0,Ethiopia,Oromia,North Shewa (OR),Wuchale,1,1144
476.0,223272.0,ET2023A3040608,222727.0,Ethiopia,Oromia,North Shewa (OR),Wuchale,2,22669
476.0,223272.0,ET2023A3040608,222727.0,Ethiopia,Oromia,North Shewa (OR),Wuchale,3,103323
476.0,223272.0,ET2023A3040608,222727.0,Ethiopia,Oromia,North Shewa (OR),Wuchale,4,4
476.0,223272.0,ET2023A3040608,222727.0,Ethiopia,Oromia,North Shewa (OR),Wuchale,5,1263
476.0,223272.0,ET2023A3040608,222727.0,Ethiopia,Oromia,North Shewa (OR),Wuchale,11,97434
476.0,223272.0,ET2023A3040608,222727.0,Ethiopia,Oromia,North Shewa (OR),Wuchale,12,4132
476.0,223272.0,ET2023A3040608,222727.0,Ethiopia,Oromia,North Shewa (OR),Wuchale,13,5725
476.0,223272.0,ET2023A3040608,222727.0,Ethiopia,Oromia,North Shewa (OR),Wuchale,255,10417379
318.0,223114.0,ET2023A3031003,222717.0,Ethiopia,Amhara,Oromia,Jilye Tumuga,1,1585
318.0,223114.0,ET2023A3031003,222717.0,Ethiopia,Amhara,Oromia,Jilye Tumuga,2,17706
318.0,223114.0,ET2023A3031003,222717.0,Ethiopia,Amhara,Oromia,Jilye Tumuga,3,58013
318.0,223114.0,ET2023A3031003,222717.0,Ethiopia,Amhara,Oromia,Jilye Tumuga,4,1
318.0,223114.0,ET2023A3031003,222717.0,Ethiopia,Amhara,Oromia,Jilye Tumuga,5,2167
318.0,223114.0,ET2023A3031003,222717.0,Ethiopia,Amhara,Oromia,Jilye Tumuga,11,56194
318.0,223114.0,ET2023A3031003,222717.0,Ethiopia,Amhara,Oromia,Jilye Tumuga,12,3310
318.0,223114.0,ET2023A3031003,222717.0,Ethiopia,Amhara,Oromia,Jilye Tumuga,13,5417
318.0,223114.0,ET2023A3031003,222717.0,Ethiopia,Amhara,Oromia,Jilye Tumuga,14,129
318.0,223114.0,ET2023A3031003,222717.0,Ethiopia,Amhara,Oromia,Jilye Tumuga,255,3219489
447.0,223243.0,ET2023A3040503,222726.0,Ethiopia,Oromia,West Shewa,Ambo Zuria,1,65
447.0,223243.0,ET2023A3040503,222726.0,Ethiopia,Oromia,West Shewa,Ambo Zuria,2,3616
447.0,223243.0,ET2023A3040503,222726.0,Ethiopia,Oromia,West Shewa,Ambo Zuria,3,98914
447.0,223243.0,ET2023A3040503,222726.0,Ethiopia,Oromia,West Shewa,Ambo Zuria,5,575
447.0,223243.0,ET2023A3040503,222726.0,Ethiopia,Oromia,West Shewa,Ambo Zuria,11,90648
447.0,223243.0,ET2023A3040503,222726.0,Ethiopia,Oromia,West Shewa,Ambo Zuria,255,19010459
489.0,223285.0,ET2023A3040622,222727.0,Ethiopia,Oromia,North Shewa (OR),Sululta (North Shewa),1,2036
489.0,223285.0,ET2023A3040622,222727.0,Ethiopia,Oromia,North Shewa (OR),Sululta (North Shewa),2,15872
489.0,223285.0,ET2023A3040622,222727.0,Ethiopia,Oromia,North Shewa (OR),Sululta (North Shewa),3,104812
489.0,223285.0,ET2023A3040622,222727.0,Ethiopia,Oromia,North Shewa (OR),Sululta (North Shewa),4,3
489.0,223285.0,ET2023A3040622,222727.0,Ethiopia,Oromia,North Shewa (OR),Sululta (North Shewa),5,671
489.0,223285.0,ET2023A3040622,222727.0,Ethiopia,Oromia,North Shewa (OR),Sululta (North Shewa),11,101764
489.0,223285.0,ET2023A3040622,222727.0,Ethiopia,Oromia,North Shewa (OR),Sululta (North Shewa),12,375
489.0,223285.0,ET2023A3040622,222727.0,Ethiopia,Oromia,North Shewa (OR),Sululta (North Shewa),13,542
489.0,223285.0,ET2023A3040622,222727.0,Ethiopia,Oromia,North Shewa (OR),Sululta (North Shewa),14,166
489.0,223285.0,ET2023A3040622,222727.0,Ethiopia,Oromia,North Shewa (OR),Sululta (North Shewa),21,616
489.0,223285.0,ET2023A3040622,222727.0,Ethiopia,Oromia,North Shewa (OR),Sululta (North Shewa),22,210
489.0,223285.0,ET2023A3040622,222727.0,Ethiopia,Oromia,North Shewa (OR),Sululta (North Shewa),23,560
489.0,223285.0,ET2023A3040622,222727.0,Ethiopia,Oromia,North Shewa (OR),Sululta (North Shewa),255,10340216
192.0,222988.0,ET2023A3030404,222711.0,Ethiopia,Amhara,South Wollo,Ambasel,1,658
192.0,222988.0,ET2023A3030404,222711.0,Ethiopia,Amhara,South Wollo,Ambasel,2,19930
192.0,222988.0,ET2023A3030404,222711.0,Ethiopia,Amhara,South Wollo,Ambasel,3,133894
192.0,222988.0,ET2023A3030404,222711.0,Ethiopia,Amhara,South Wollo,Ambasel,5,1122
192.0,222988.0,ET2023A3030404,222711.0,Ethiopia,Amhara,South Wollo,Ambasel,11,119198
192.0,222988.0,ET2023A3030404,222711.0,Ethiopia,Amhara,South Wollo,Ambasel,12,2890
192.0,222988.0,ET2023A3030404,222711.0,Ethiopia,Amhara,South Wollo,Ambasel,13,5683
192.0,222988.0,ET2023A3030404,222711.0,Ethiopia,Amhara,South Wollo,Ambasel,14,451
192.0,222988.0,ET2023A3030404,222711.0,Ethiopia,Amhara,South Wollo,Ambasel,255,12176390
369.0,223165.0,ET2023A3040103,222722.0,Ethiopia,Oromia,West Wellega,Gimbi,1,37
369.0,223165.0,ET2023A3040103,222722.0,Ethiopia,Oromia,West Wellega,Gimbi,2,1302
369.0,223165.0,ET2023A3040103,222722.0,Ethiopia,Oromia,West Wellega,Gimbi,3,45806
369.0,223165.0,ET2023A3040103,222722.0,Ethiopia,Oromia,West Wellega,Gimbi,5,1100
369.0,223165.0,ET2023A3040103,222722.0,Ethiopia,Oromia,West Wellega,Gimbi,11,41270
369.0,223165.0,ET2023A3040103,222722.0,Ethiopia,Oromia,West Wellega,Gimbi,255,7289948
85.0,222881.0,ET2023A3010608,222700.0,Ethiopia,Tigray,Southeast Tigray,Wajirat,1,4931
85.0,222881.0,ET2023A3010608,222700.0,Ethiopia,Tigray,Southeast Tigray,Wajirat,2,24681
85.0,222881.0,ET2023A3010608,222700.0,Ethiopia,Tigray,Southeast Tigray,Wajirat,3,21476
85.0,222881.0,ET2023A3010608,222700.0,Ethiopia,Tigray,Southeast Tigray,Wajirat,5,377
85.0,222881.0,ET2023A3010608,222700.0,Ethiopia,Tigray,Southeast Tigray,Wajirat,11,41775
85.0,222881.0,ET2023A3010608,222700.0,Ethiopia,Tigray,Southeast Tigray,Wajirat,255,4714156
409.0,223205.0,ET2023A3040302,222724.0,Ethiopia,Oromia,Ilubabor,Alge Sachi,1,1
409.0,223205.0,ET2023A3040302,222724.0,Ethiopia,Oromia,Ilubabor,Alge Sachi,2,1787
409.0,223205.0,ET2023A3040302,222724.0,Ethiopia,Oromia,Ilubabor,Alge Sachi,3,64380
409.0,223205.0,ET2023A3040302,222724.0,Ethiopia,Oromia,Ilubabor,Alge Sachi,5,882
409.0,223205.0,ET2023A3040302,222724.0,Ethiopia,Oromia,Ilubabor,Alge Sachi,11,54683
409.0,223205.0,ET2023A3040302,222724.0,Ethiopia,Oromia,Ilubabor,Alge Sachi,12,2397
409.0,223205.0,ET2023A3040302,222724.0,Ethiopia,Oromia,Ilubabor,Alge Sachi,255,5930969
506.0,223302.0,ET2023A3040801,222729.0,Ethiopia,Oromia,Arsi,Merti,1,1196
506.0,223302.0,ET2023A3040801,222729.0,Ethiopia,Oromia,Arsi,Merti,2,21038
506.0,223302.0,ET2023A3040801,222729.0,Ethiopia,Oromia,Arsi,Merti,3,86998
506.0,223302.0,ET2023A3040801,222729.0,Ethiopia,Oromia,Arsi,Merti,4,5
506.0,223302.0,ET2023A3040801,222729.0,Ethiopia,Oromia,Arsi,Merti,5,309
506.0,223302.0,ET2023A3040801,222729.0,Ethiopia,Oromia,Arsi,Merti,11,79511
506.0,223302.0,ET2023A3040801,222729.0,Ethiopia,Oromia,Arsi,Merti,12,4248
506.0,223302.0,ET2023A3040801,222729.0,Ethiopia,Oromia,Arsi,Merti,13,5760
506.0,223302.0,ET2023A3040801,222729.0,Ethiopia,Oromia,Arsi,Merti,21,32
506.0,223302.0,ET2023A3040801,222729.0,Ethiopia,Oromia,Arsi,Merti,255,6755355
382.0,223178.0,ET2023A3040116,222722.0,Ethiopia,Oromia,West Wellega,Begi,1,145
382.0,223178.0,ET2023A3040116,222722.0,Ethiopia,Oromia,West Wellega,Begi,2,4620
382.0,223178.0,ET2023A3040116,222722.0,Ethiopia,Oromia,West Wellega,Begi,3,102419
382.0,223178.0,ET2023A3040116,222722.0,Ethiopia,Oromia,West Wellega,Begi,5,431
382.0,223178.0,ET2023A3040116,222722.0,Ethiopia,Oromia,West Wellega,Begi,11,80069
382.0,223178.0,ET2023A3040116,222722.0,Ethiopia,Oromia,West Wellega,Begi,12,5228
382.0,223178.0,ET2023A3040116,222722.0,Ethiopia,Oromia,West Wellega,Begi,13,2094
382.0,223178.0,ET2023A3040116,222722.0,Ethiopia,Oromia,West Wellega,Begi,255,13085548
722.0,223518.0,ET2023A3050107,222744.0,Ethiopia,Somali,Sitti,Miesso,1,4043
722.0,223518.0,ET2023A3050107,222744.0,Ethiopia,Somali,Sitti,Miesso,2,2318
722.0,223518.0,ET2023A3050107,222744.0,Ethiopia,Somali,Sitti,Miesso,3,2010
722.0,223518.0,ET2023A3050107,222744.0,Ethiopia,Somali,Sitti,Miesso,4,3
722.0,223518.0,ET2023A3050107,222744.0,Ethiopia,Somali,Sitti,Miesso,5,31
722.0,223518.0,ET2023A3050107,222744.0,Ethiopia,Somali,Sitti,Miesso,11,6706
722.0,223518.0,ET2023A3050107,222744.0,Ethiopia,Somali,Sitti,Miesso,255,5854008
843.0,223639.0,ET2023A3120104,222759.0,Ethiopia,Gambela,Nuer,Wantawo,1,4
843.0,223639.0,ET2023A3120104,222759.0,Ethiopia,Gambela,Nuer,Wantawo,2,5185
843.0,223639.0,ET2023A3120104,222759.0,Ethiopia,Gambela,Nuer,Wantawo,3,8918
843.0,223639.0,ET2023A3120104,222759.0,Ethiopia,Gambela,Nuer,Wantawo,4,5
843.0,223639.0,ET2023A3120104,222759.0,Ethiopia,Gambela,Nuer,Wantawo,5,23
843.0,223639.0,ET2023A3120104,222759.0,Ethiopia,Gambela,Nuer,Wantawo,11,10918
843.0,223639.0,ET2023A3120104,222759.0,Ethiopia,Gambela,Nuer,Wantawo,255,4551520
75.0,222871.0,ET2023A3010507,222699.0,Ethiopia,Tigray,West Tigray,Awra (TG),1,31
75.0,222871.0,ET2023A3010507,222699.0,Ethiopia,Tigray,West Tigray,Awra (TG),2,843
75.0,222871.0,ET2023A3010507,222699.0,Ethiopia,Tigray,West Tigray,Awra (TG),3,9698
75.0,222871.0,ET2023A3010507,222699.0,Ethiopia,Tigray,West Tigray,Awra (TG),5,137
75.0,222871.0,ET2023A3010507,222699.0,Ethiopia,Tigray,West Tigray,Awra (TG),11,8972
75.0,222871.0,ET2023A3010507,222699.0,Ethiopia,Tigray,West Tigray,Awra (TG),255,8358048
677.0,223473.0,ET2023A3041903,222740.0,Ethiopia,Oromia,Horo Guduru,Guduru,1,502
