id,fnid,parent_id,admin_0,admin_1,admin_2,admin_3,education_mean,education_sd,education_sum
223105,ET2023A3030910,222716,Ethiopia,Amhara,Awi,Tilili town,0.6608138531446457,0.030114637928829357,2.6432554125785828
223921,ET2023A3192517,222791,Ethiopia,Central Ethiopia,East Gurage,Bui town,0.4800994396209717,0.021383572091304755,1.440298318862915
223896,ET2023A3190214,222787,Ethiopia,Central Ethiopia,Hadiya,Jajura town,0.4077336713671684,0.02088352606422051,1.6309346854686737
223705,ET2023A3160022,222767,Ethiopia,Sidama,Sidama,Leku town,0.2185965230067571,0.0018008766595914967,0.6557895690202713
223713,ET2023A3160030,222767,Ethiopia,Sidama,Sidama,Daye town,0.31367160379886627,0.004047945141792297,0.6273432075977325
223138,ET2023A3031128,222718,Ethiopia,Amhara,Central Gondar,Kollo Debba town,0.40613917261362076,0.02054718278201542,1.624556690454483
223835,ET2023A3181301,222778,Ethiopia,South Ethiopia,Konso,Karat town,0.6316942721605301,0.0178880984346968,2.5267770886421204
222850,ET2023A3010318,222697,Ethiopia,Tigray,East Tigray,Zala Anbesa town,0.5581690669059753,0.053160130977630615,1.1163381338119507
223139,ET2023A3031129,222718,Ethiopia,Amhara,Central Gondar,Shawra town,0.48483916372060776,0.009996110527136762,1.939356654882431
223806,ET2023A3180616,222775,Ethiopia,South Ethiopia,Wolayita,Tebela town,0.38195911794900894,0.02228911202254817,1.5278364717960358
223071,ET2023A3030624,222713,Ethiopia,Amhara,East Gojam,Debrework town,0.668213427066803,0.015306986666411325,2.004640281200409
222845,ET2023A3010313,222697,Ethiopia,Tigray,East Tigray,Freweyni town,0.4469306617975235,0.07125587017247874,1.787722647190094
223073,ET2023A3030698,222713,Ethiopia,Amhara,East Gojam,Dejen town,0.6111933588981628,0.005639076232910156,1.2223867177963257
222843,ET2023A3010311,222697,Ethiopia,Tigray,East Tigray,Edaga Hamus town,0.38344430923461914,0.07877214248566762,1.5337772369384766
223814,ET2023A3181003,222776,Ethiopia,South Ethiopia,Gamo,Selamber town,0.525313138961792,0.014220145620640997,2.101252555847168
223155,ET2023A3031397,222720,Ethiopia,Amhara,North Gojam,Merawi town,0.47843560576438904,0.016946003266026508,1.9137424230575562
223007,ET2023A3030423,222711,Ethiopia,Amhara,South Wollo,Wereilu town,0.5096048712730408,0.025942737735220264,1.5288146138191223
223140,ET2023A3031199,222718,Ethiopia,Amhara,Central Gondar,Aykel town,0.42858071625232697,0.011201777961301077,1.7143228650093079
223084,ET2023A3030720,222714,Ethiopia,Amhara,West Gojam,Jiga town,0.6430758833885193,0.008737690739462298,2.572303533554077
223832,ET2023A3181022,222776,Ethiopia,South Ethiopia,Gamo,Birbir town,0.4775683085123698,0.035717653134561,1.4327049255371094
223833,ET2023A3181023,222776,Ethiopia,South Ethiopia,Gamo,Gerese town,0.6622751355171204,0.014829872615442597,3.311375677585602
223741,ET2023A3170916,222769,Ethiopia,South West Ethiopia,Keffa,Deka town,0.5975646823644638,0.01729254462324292,2.3902587294578552
223070,ET2023A3030623,222713,Ethiopia,Amhara,East Gojam,Gundwoin town,0.696591724952062,0.019168742442777036,4.179550349712372
222882,ET2023A3010701,222701,Ethiopia,Tigray,Mekele,Adihaki Sub City,0.08850640878081321,0.04588301660262644,0.4425320439040661
222810,ET2023A3010116,222695,Ethiopia,Tigray,Northwest Tigray,May Tsebri town,0.4493873616059621,0.014083778201173723,2.6963241696357727
223074,ET2023A3030699,222713,Ethiopia,Amhara,East Gojam,Bechena town,0.569741353392601,0.01945322676483729,2.278965413570404
223048,ET2023A3030599,222712,Ethiopia,Amhara,North Shewa (AM),Aleme Ketma,0.48259354134400684,0.03152908512895017,2.895561248064041
223046,ET2023A3030597,222712,Ethiopia,Amhara,North Shewa (AM),Mehale Meda town,0.4288929303487142,0.06752619147055561,1.2866787910461426
223156,ET2023A3031399,222720,Ethiopia,Amhara,North Gojam,Adete town,0.6088220626115799,0.024582131151861378,2.4352882504463196
222830,ET2023A3010220,222696,Ethiopia,Tigray,Central Tigray,Enticho town,0.29577863961458206,0.06441985741102017,1.1831145584583282
222844,ET2023A3010312,222697,Ethiopia,Tigray,East Tigray,Hawzen town,0.35442932322621346,0.09873201582265098,1.4177172929048538
223011,ET2023A3030427,222711,Ethiopia,Amhara,South Wollo,Degolo town,0.5072870030999184,0.04447789015288989,2.0291480123996735
223617,ET2023A3060208,222755,Ethiopia,Benishangul Gumuz,Metekel,Gilgel Beles town,0.6393616795539856,0.028622787959665334,2.5574467182159424
222966,ET2023A3030299,222709,Ethiopia,Amhara,South Gondar,Adisezemen town,0.5147991001605987,0.009149899818420319,2.5739955008029938
222862,ET2023A3010412,222698,Ethiopia,Tigray,South Tigray,Mekhoni town,0.5111786921819051,0.02508394578703235,3.0670721530914307
223117,ET2023A3031006,222717,Ethiopia,Amhara,Oromia,Kemisie town,0.36457244157791135,0.011784308625396457,1.8228622078895569
223120,ET2023A3031099,222717,Ethiopia,Amhara,Oromia,Bati town,0.38288556039333344,0.010807089922600162,1.5315422415733337
223041,ET2023A3030525,222712,Ethiopia,Amhara,North Shewa (AM),Debre Sina town,0.515455173594611,0.033241956178962966,3.608186215162277
223627,ET2023A3060311,222756,Ethiopia,Benishangul Gumuz,Asosa,Bambasi town,0.4322119578719139,0.00928560827304758,1.7288478314876556
223010,ET2023A3030426,222711,Ethiopia,Amhara,South Wollo,Wegel tena town,0.5812775492668152,0.023977089320275705,3.487665295600891
223808,ET2023A3180618,222775,Ethiopia,South Ethiopia,Wolayita,Gununo Hamus town,0.35408180207014084,0.004198150432505359,1.4163272082805634
223870,ET2023A3182509,222785,Ethiopia,South Ethiopia,South Omo (Pas),Turmi town,0.737762451171875,0.007250323832921488,3.688812255859375
222962,ET2023A3030217,222709,Ethiopia,Amhara,South Gondar,Wegeda town,0.6559204714638847,0.018545592338513533,4.591443300247192
223761,ET2023A3171711,222771,Ethiopia,South West Ethiopia,Dawro,Tercha town,0.4742553581794103,0.032975418949797816,2.845532149076462
223821,ET2023A3181010,222776,Ethiopia,South Ethiopia,Gamo,Chencha town,0.5135590632756551,0.09670553824502663,3.0813543796539307
223704,ET2023A3160021,222767,Ethiopia,Sidama,Sidama,Aleta Wondo town,0.25032438337802887,0.015322268586155449,1.5019463002681732
223472,ET2023A3041902,222740,Ethiopia,Oromia,Horo Guduru,Shambu town,0.48949986199537915,0.025924738125215528,2.936999171972275
222943,ET2023A3030106,222708,Ethiopia,Amhara,North Gondar,Dabat town,0.47058164576689404,0.03208736314574694,2.823489874601364
222878,ET2023A3010605,222700,Ethiopia,Tigray,Southeast Tigray,Hagere Selam town,0.33591714075633455,0.060276129701714205,2.351419985294342
222982,ET2023A3030397,222710,Ethiopia,Amhara,North Wollo,Mersa town,0.47863340377807617,0.027740520180720638,1.9145336151123047
223750,ET2023A3171108,222770,Ethiopia,South West Ethiopia,Bench Sheko,Size town,0.5796561666897365,0.01806420551212287,4.0575931668281555
223933,ET2023A3192710,222793,Ethiopia,Central Ethiopia,Kembata,Shinshincho town,0.3229789137840271,0.019440818774776183,1.9378734827041626
223739,ET2023A3170914,222769,Ethiopia,South West Ethiopia,Keffa,Wacha town,0.5564594149589539,0.014008578761660138,5.564594149589539
223301,ET2023A3040799,222728,Ethiopia,Oromia,East Shewa,Metehara town,0.4871610999107361,0.048349099664510634,3.4101276993751526
223807,ET2023A3180617,222775,Ethiopia,South Ethiopia,Wolayita,Gesuba town,0.41888010076114107,0.033555281909513165,2.9321607053279877
223047,ET2023A3030598,222712,Ethiopia,Amhara,North Shewa (AM),Ataye town,0.4807089529931545,0.04345729156548733,3.845671623945236
222964,ET2023A3030293,222709,Ethiopia,Amhara,South Gondar,Woreta town,0.5433384733540672,0.038429364063692774,3.80336931347847
222945,ET2023A3030198,222708,Ethiopia,Amhara,North Gondar,Debark town,0.41028950469834463,0.019345285736054908,2.8720265328884125
222984,ET2023A3030399,222710,Ethiopia,Amhara,North Wollo,Kobo town,0.5250458916028341,0.027584727168182582,3.1502753496170044
223334,ET2023A3040905,222730,Ethiopia,Oromia,West Hararge,Chiro town,0.47811001166701317,0.032486865007365154,3.8248800933361053
223857,ET2023A3182302,222783,Ethiopia,South Ethiopia,Derashe,Gidole town,0.5762627919514974,0.01919094498386855,3.4575767517089844
222887,ET2023A3010706,222701,Ethiopia,Tigray,Mekele,Qedamay Weyane Sub City,0.08713851758511737,0.07672092002735918,0.697108140680939
223083,ET2023A3030717,222714,Ethiopia,Amhara,West Gojam,Denbecha town,0.5948301032185555,0.08701751294786508,4.758640825748444
222895,ET2023A3020107,222702,Ethiopia,Afar,Awusi,Dubti town,0.6462469829453362,0.03862990286169127,5.816222846508026
223847,ET2023A3181508,222779,Ethiopia,South Ethiopia,Gofa,Bulike town,0.5590377822518349,0.029080161834532468,4.472302258014679
222981,ET2023A3030316,222710,Ethiopia,Amhara,North Wollo,Hara town,0.577767034371694,0.02024456222314729,5.199903309345245
223881,ET2023A3190116,222786,Ethiopia,Central Ethiopia,Gurage,Emdebir town,0.5381723897797721,0.023446199554991873,3.7672067284584045
223072,ET2023A3030694,222713,Ethiopia,Amhara,East Gojam,Mota town,0.6658325865864754,0.051779779366894145,5.326660692691803
223104,ET2023A3030909,222716,Ethiopia,Amhara,Awi,Agew Gimija Bet town,0.6757209830813937,0.01052008951182865,6.081488847732544
223442,ET2023A3041700,222738,Ethiopia,Oromia,West Arsi,Dodola town,0.5152756869792938,0.02919638907953568,4.637481182813644
223439,ET2023A3041621,222737,Ethiopia,Oromia,Buno Bedele,Bedele town,0.39299028570001776,0.030895408421682296,4.322893142700195
222960,ET2023A3030215,222709,Ethiopia,Amhara,South Gondar,Nefas Mewicha town,0.5602336194780138,0.027538169552148446,5.042102575302124
223137,ET2023A3031127,222718,Ethiopia,Amhara,Central Gondar,Amba Giorgis town,0.5204828172922135,0.03689647431484426,5.204828172922134
222983,ET2023A3030398,222710,Ethiopia,Amhara,North Wollo,Lalibela town,0.46189261227846146,0.07009517828280722,3.6951408982276917
223428,ET2023A3041519,222736,Ethiopia,Oromia,West Gujii,Kercha town,0.6041075858202848,0.012557681154967035,6.645183444023132
223894,ET2023A3190212,222787,Ethiopia,Central Ethiopia,Hadiya,Shone town,0.2967851497232914,0.01761144442345793,2.374281197786331
223110,ET2023A3030998,222716,Ethiopia,Amhara,Awi,Dangila town,0.4039362967014313,0.0159671055375579,3.6354266703128815
223145,ET2023A3031224,222719,Ethiopia,Amhara,West Gondar,Metema Yohanes town,0.5724016924699148,0.02477278497317856,6.868820309638977
223496,ET2023A3042214,222742,Ethiopia,Oromia,East Borena,Negele town,0.5093910131189558,0.0748697917304927,4.584519118070602
223860,ET2023A3182409,222784,Ethiopia,South Ethiopia,South Omo (Agr),Jinka town,0.506796313656701,0.02250424439222446,4.561166822910309
223679,ET2023A3150114,222765,Ethiopia,Dire Dawa,Dire Dawa urban,Police Maret,0.510442774404179,0.10191742840574461,5.614870518445969
223658,ET2023A3130108,222763,Ethiopia,Harari,Harari,Aboker,0.480488275939768,0.02182430587899392,5.285371035337448
223008,ET2023A3030424,222711,Ethiopia,Amhara,South Wollo,Akeseta town,0.6772484183311462,0.02280412934919436,8.126981019973755
223880,ET2023A3190114,222786,Ethiopia,Central Ethiopia,Gurage,Welkite town,0.47287759482860564,0.05012428370116171,4.7287759482860565
223668,ET2023A3140109,222764,Ethiopia,Addis Ababa,Region 14,Arada,0.06013119267299771,0.04244661633854793,0.6614431194029748
223144,ET2023A3031223,222719,Ethiopia,Amhara,West Gondar,Midre Genet,0.5632598170867333,0.018112202192250536,7.322377622127533
223045,ET2023A3030595,222712,Ethiopia,Amhara,North Shewa (AM),Shoa Robit,0.3555663021711203,0.05753177706521024,4.622361928224564
223900,ET2023A3191401,222788,Ethiopia,Central Ethiopia,Alaba,Kulito town,0.30020467440287274,0.040783512440635966,3.6024560928344727
223015,ET2023A3030498,222711,Ethiopia,Amhara,South Wollo,Mekane Selame,0.6938873181740443,0.01874646754709318,8.326647818088531
223674,ET2023A3150109,222765,Ethiopia,Dire Dawa,Dire Dawa urban,Addis Ketema (DD),0.22920902339475496,0.09971350542265772,3.2089263275265694
222860,ET2023A3010410,222698,Ethiopia,Tigray,South Tigray,Korem town,0.5920033777753512,0.047356192368509895,7.1040405333042145
223656,ET2023A3130106,222763,Ethiopia,Harari,Harari,Dire Teyara,0.5020132110669062,0.02618384205111596,6.5261717438697815
223147,ET2023A3031292,222719,Ethiopia,Amhara,West Gondar,Gendawuha town,0.5305485450304471,0.029145309392783116,6.897131085395813
223086,ET2023A3030798,222714,Ethiopia,Amhara,West Gojam,Bure town,0.6086841523647308,0.03247748635066053,8.521578133106232
223657,ET2023A3130107,222763,Ethiopia,Harari,Harari,Amir Nur,0.5831754463059562,0.037907799957477055,8.164456248283386
222980,ET2023A3030315,222710,Ethiopia,Amhara,North Wollo,Filakit town,0.6034546693166097,0.02275136585274945,9.051820039749146
223678,ET2023A3150113,222765,Ethiopia,Dire Dawa,Dire Dawa urban,Kazira,0.49080529383250643,0.12158240242986361,6.87127411365509
223276,ET2023A3040613,222727,Ethiopia,Oromia,North Shewa (OR),Fiche town,0.5271675176918507,0.03665950524768261,8.43468028306961
222861,ET2023A3010411,222698,Ethiopia,Tigray,South Tigray,Alamata town,0.566811455147607,0.04340070771791003,7.935360372066498
223931,ET2023A3192708,222793,Ethiopia,Central Ethiopia,Kembata,Durame town,0.30793269510780064,0.04394948981158012,4.311057731509209
223724,ET2023A3170804,222768,Ethiopia,South West Ethiopia,Sheka,Tepi,0.3876736517995596,0.0593882794853908,6.2027784287929535
223813,ET2023A3180623,222775,Ethiopia,South Ethiopia,Wolayita,Bale Awassa town,0.42862760834395885,0.03542838982871671,6.858041733503342
223703,ET2023A3160020,222767,Ethiopia,Sidama,Sidama,Yirgalem town,0.2394603947798411,0.02828479159944623,3.5919059216976166
223736,ET2023A3170911,222769,Ethiopia,South West Ethiopia,Keffa,Bonga town,0.4480225324630737,0.047869532188595985,6.720337986946106
223805,ET2023A3180615,222775,Ethiopia,South Ethiopia,Wolayita,Boditi town,0.3558442699057715,0.03599804808419071,4.981819778680801
223784,ET2023A3180507,222774,Ethiopia,South Ethiopia,Gedeo,Dila town,0.3377841114997864,0.035475914378264785,5.066761672496796
223067,ET2023A3030620,222713,Ethiopia,Amhara,East Gojam,Merto Lemariyam town,0.6673499213324653,0.02388880319577106,12.012298583984375
223647,ET2023A3120206,222760,Ethiopia,Gambela,Agniwak,Gambela town,0.13866381607949735,0.021130098486385026,2.7732763215899467
223664,ET2023A3140105,222764,Ethiopia,Addis Ababa,Region 14,Lideta,0.034435526100232414,0.0325417590489153,0.6542749959044158
222873,ET2023A3010509,222699,Ethiopia,Tigray,West Tigray,May Gaba,0.5204164998398887,0.019762056526480557,9.367496997117996
222802,ET2023A3010108,222695,Ethiopia,Tigray,Northwest Tigray,Shire Endaslasie town,0.23356253653764725,0.06502642709119541,3.737000584602356
223665,ET2023A3140106,222764,Ethiopia,Addis Ababa,Region 14,Kirkos,0.008479255280690268,0.010677367764035396,0.13566808449104428
223934,ET2023A3192712,222793,Ethiopia,Central Ethiopia,Kembata,Hadero town,0.32800229556030697,0.02539053437968255,5.9040413200855255
223625,ET2023A3060309,222756,Ethiopia,Benishangul Gumuz,Asosa,Assosa town,0.27766081646961327,0.0859053694921252,4.720233879983425
223804,ET2023A3180614,222775,Ethiopia,South Ethiopia,Wolayita,Areka town,0.2786887986585498,0.021640471950686278,4.459020778536797
223771,ET2023A3171809,222772,Ethiopia,South West Ethiopia,West Omo,Jemu town,0.6304176104696173,0.022819206142825964,11.97793459892273
223920,ET2023A3192515,222791,Ethiopia,Central Ethiopia,East Gurage,Butajira town,0.46352288623650867,0.05136050888191155,8.343411952257156
222885,ET2023A3010704,222701,Ethiopia,Tigray,Mekele,Hawelti Sub City,0.25652111154049634,0.10086244636421594,5.130422230809927
223420,ET2023A3041499,222735,Ethiopia,Oromia,Gujii,Shakiso town,0.5295641786522336,0.07200907555536773,9.532155215740204
222859,ET2023A3010409,222698,Ethiopia,Tigray,South Tigray,Maichew town,0.5176846949677718,0.055374170577257305,9.836009204387665
222880,ET2023A3010607,222700,Ethiopia,Tigray,Southeast Tigray,Adigudom,0.497731980524565,0.039607904520249655,9.456907629966736
223393,ET2023A3041296,222733,Ethiopia,Oromia,Borena,Yabelo town,0.6597703287475988,0.04330341839063687,12.535636246204376
223846,ET2023A3181507,222779,Ethiopia,South Ethiopia,Gofa,Sawla town,0.5270854972657704,0.025830825606486515,11.068795442581177
223111,ET2023A3030999,222716,Ethiopia,Amhara,Awi,Chagni town,0.5717491739326053,0.04223030872378214,10.291485130786896
223464,ET2023A3041806,222739,Ethiopia,Oromia,Kelem,Denbi Dollo town,0.18775171786546707,0.013551482092811377,3.7550343573093414
223326,ET2023A3040825,222729,Ethiopia,Oromia,Arsi,Asela town,0.2417155323844207,0.07454767547846326,4.592595115303993
222823,ET2023A3010213,222696,Ethiopia,Tigray,Central Tigray,Axum town,0.2069873910235322,0.10620291633455302,4.760709993541241
223284,ET2023A3040621,222727,Ethiopia,Oromia,North Shewa (OR),Sheno town,0.5000832632184029,0.035299595299311544,10.001665264368057
223788,ET2023A3180511,222774,Ethiopia,South Ethiopia,Gedeo,Gedeb town,0.6749258989637549,0.03251719833195205,14.848369777202606
223659,ET2023A3130109,222763,Ethiopia,Harari,Harari,Abadir,0.3276350477337837,0.11706351328146071,8.190876193344593
223283,ET2023A3040620,222727,Ethiopia,Oromia,North Shewa (OR),Garba Guracha,0.6131032161090685,0.03445999142734255,14.101373970508575
222840,ET2023A3010308,222697,Ethiopia,Tigray,East Tigray,Adigrat town,0.24909609090536833,0.07726087099338447,5.97830618172884
223653,ET2023A3130103,222763,Ethiopia,Harari,Harari,Jinela,0.48078004067594354,0.046574114248190225,10.577160894870758
222841,ET2023A3010309,222697,Ethiopia,Tigray,East Tigray,Wukro town,0.3837430579587817,0.11467037176621613,9.209833391010761
222821,ET2023A3010211,222696,Ethiopia,Tigray,Central Tigray,Abi Adi town,0.3771120488643646,0.0730718269397849,7.5422409772872925
223671,ET2023A3150103,222765,Ethiopia,Dire Dawa,Dire Dawa urban,Sabian,0.44642332520173944,0.14343446861704298,10.267736479640007
223455,ET2023A3041713,222738,Ethiopia,Oromia,West Arsi,Kofele town,0.38578559114382815,0.026470007929771142,10.030425369739532
223162,ET2023A3031416,222721,Ethiopia,Amhara,Bahir Dar,Zege town,0.6820068749097677,0.07514493536550294,17.73217874765396
223667,ET2023A3140108,222764,Ethiopia,Addis Ababa,Region 14,Addis Ketema (AA),0.16684766185398286,0.11611209148979054,4.338039208203554
223672,ET2023A3150104,222765,Ethiopia,Dire Dawa,Dire Dawa urban,Malka Jabti /M.Jebdu),0.5463734674453735,0.05613681238534875,13.659336686134338
223749,ET2023A3171107,222770,Ethiopia,South West Ethiopia,Bench Sheko,Mizan Aman town,0.5048251429508472,0.051371647222596066,14.63992914557457
223500,ET2023A3042301,222743,Ethiopia,Oromia,Shager City,Burayu,0.3806218793315272,0.07236794807714603,11.799278259277344
223803,ET2023A3180613,222775,Ethiopia,South Ethiopia,Wolayita,Sodo town,0.28540458157658577,0.04244209262965669,9.132946610450745
223912,ET2023A3192009,222789,Ethiopia,Central Ethiopia,Silltie,Tora town,0.4264122936232337,0.061787280162951395,12.365956515073776
223404,ET2023A3041311,222734,Ethiopia,Oromia,South West Shewa,Woliso town,0.5186062714745922,0.04041676867212846,16.076794415712357
222822,ET2023A3010212,222696,Ethiopia,Tigray,Central Tigray,Adwa town,0.295962646822719,0.09688495152778334,10.062729991972446
223652,ET2023A3130102,222763,Ethiopia,Harari,Harari,Shenkor,0.5263420697301626,0.03607304005590017,16.842946231365204
223419,ET2023A3041492,222735,Ethiopia,Oromia,Gujii,Adola town,0.5054760242209715,0.030895841329977046,17.18618482351303
223185,ET2023A3040199,222722,Ethiopia,Oromia,West Wellega,Nejo town,0.3552424544468522,0.038045318981128506,11.36775854229927
223108,ET2023A3030996,222716,Ethiopia,Amhara,Awi,Injibara town,0.6574713289737701,0.0328797546107223,21.039082527160645
223159,ET2023A3031413,222721,Ethiopia,Amhara,Bahir Dar,Deq,0.9676407054066658,0.010754629113118816,30.964502573013306
223740,ET2023A3170915,222769,Ethiopia,South West Ethiopia,Keffa,Awurada town,0.6644811221531459,0.04075491515508728,23.256839275360107
223634,ET2023A3060406,222757,Ethiopia,Benishangul Gumuz,Kemashi,Kamashi town,0.46446734937754547,0.030216063864950866,15.327422529459
222979,ET2023A3030314,222710,Ethiopia,Amhara,North Wollo,Gashena town,0.631450879904959,0.036638915813364245,22.73223167657852
223531,ET2023A3050296,222745,Ethiopia,Somali,Fafan,Kebribayah town,0.8791246294975281,0.018768288192912198,30.769362032413483
223327,ET2023A3040826,222729,Ethiopia,Oromia,Arsi,Dera town,0.5072155760394202,0.051203890513713074,18.25976073741913
223160,ET2023A3031414,222721,Ethiopia,Amhara,Bahir Dar,Meshenti town,0.6182275944285922,0.03635660228642428,22.25619339942932
223234,ET2023A3040417,222725,Ethiopia,Oromia,Jimma,Agaro town,0.4679932509149824,0.034082087693617646,16.379763782024384
223831,ET2023A3181021,222776,Ethiopia,South Ethiopia,Gamo,Arba Minch town,0.39466727115213873,0.13214713693145497,15.786690846085548
223184,ET2023A3040198,222722,Ethiopia,Oromia,West Wellega,Mendi town,0.4254920969649059,0.04075715235813025,17.445175975561142
222965,ET2023A3030298,222709,Ethiopia,Amhara,South Gondar,Mekan Eyesuse,0.6294499664079576,0.061819078686045345,26.436898589134216
223329,ET2023A3040894,222729,Ethiopia,Oromia,Arsi,Bekoji town,0.4765169126231496,0.07434851817290351,19.537193417549133
223490,ET2023A3042107,222741,Ethiopia,Oromia,East Bale,Ginir town,0.4420213408768177,0.03736849310481997,17.680853635072708
223282,ET2023A3040619,222727,Ethiopia,Oromia,North Shewa (OR),Chancho town,0.556803935021162,0.05219458897521112,22.27215740084648
222888,ET2023A3010707,222701,Ethiopia,Tigray,Mekele,Semen Sub City,0.30456763908786827,0.13106089836747686,13.096408480778337
223669,ET2023A3140110,222764,Ethiopia,Addis Ababa,Region 14,Gulele,0.29426757887352345,0.1286900545499148,12.653505891561508
223893,ET2023A3190211,222787,Ethiopia,Central Ethiopia,Hadiya,Hosaena town,0.4021688524795615,0.05291934058391976,18.49976721405983
223509,ET2023A3042310,222743,Ethiopia,Oromia,Shager City,Melka Nonno,0.44929332844913006,0.09828478308381611,21.566079765558243
223457,ET2023A3041797,222738,Ethiopia,Oromia,West Arsi,Wondo,0.46160250837388245,0.06984378133254683,21.233715385198593
222883,ET2023A3010702,222701,Ethiopia,Tigray,Mekele,Ayder Sub City,0.3192807314544916,0.09544719054410308,15.96403657272458
223654,ET2023A3130104,222763,Ethiopia,Harari,Harari,Hakim,0.5299194764857199,0.03059475001461222,27.025893300771713
223381,ET2023A3041120,222732,Ethiopia,Oromia,Bale,Goba town,0.47473817884922026,0.0380148588689552,23.736908942461014
223082,ET2023A3030714,222714,Ethiopia,Amhara,West Gojam,Finote Selam town,0.6360194343328476,0.06390721176546413,31.80097171664238
223502,ET2023A3042303,222743,Ethiopia,Oromia,Shager City,Furi,0.3882798244831739,0.1180076517974872,20.96711052209139
223914,ET2023A3192011,222789,Ethiopia,Central Ethiopia,Silltie,Kibet town,0.4835851983777408,0.08750890439910923,28.047941505908966
223429,ET2023A3041587,222736,Ethiopia,Oromia,West Gujii,Bule Hora town,0.5958031211738233,0.04957778518025524,32.17336854338646
223182,ET2023A3040193,222722,Ethiopia,Oromia,West Wellega,Gimbi town,0.32623704636501055,0.03305436258082233,19.24798573553562
222898,ET2023A3020111,222702,Ethiopia,Afar,Awusi,Asayita town,0.6912867930428735,0.06285548563530281,40.094633996486664
223770,ET2023A3171808,222772,Ethiopia,South West Ethiopia,West Omo,Bachuma town,0.6335854681871705,0.04284225680723688,37.38154262304306
223898,ET2023A3190216,222787,Ethiopia,Central Ethiopia,Hadiya,Siraro Badawacho,0.5926787883548413,0.029395210495267235,34.96804851293564
223662,ET2023A3140103,222764,Ethiopia,Addis Ababa,Region 14,Kolfe - Keran,0.20824898139884074,0.11412287356923534,12.494938883930445
223458,ET2023A3041799,222738,Ethiopia,Oromia,West Arsi,Arsi Negele town,0.41527577501828555,0.06460325417286131,25.331822276115417
223661,ET2023A3140102,222764,Ethiopia,Addis Ababa,Region 14,Nefas Silk,0.18079237979910676,0.13193969305685882,11.389919927343726
223775,ET2023A3171903,222773,Ethiopia,South West Ethiopia,Konta,Chida town,0.5790316236430201,0.043869220662445134,33.583834171295166
223300,ET2023A3040797,222728,Ethiopia,Oromia,East Shewa,Mojo town,0.3093190041836351,0.09637873504346421,18.559140251018107
223380,ET2023A3041119,222732,Ethiopia,Oromia,Bale,Robe town,0.5127155473455787,0.05025630148958553,32.813795030117035
223259,ET2023A3040520,222726,Ethiopia,Oromia,West Shewa,Holeta town,0.4551137733985396,0.036061084463674724,30.947736591100693
223666,ET2023A3140107,222764,Ethiopia,Addis Ababa,Region 14,Yeka,0.30773710820194283,0.15820621762285994,21.84933468233794
223216,ET2023A3040320,222724,Ethiopia,Oromia,Ilubabor,Metu town,0.4007013635975974,0.035928091052911296,28.049095451831818
223773,ET2023A3171901,222773,Ethiopia,South West Ethiopia,Konta,Amaya town,0.5508200898766518,0.06755676585911521,39.65904647111893
223812,ET2023A3180622,222775,Ethiopia,South Ethiopia,Wolayita,Bayera Koisha,0.39955997053119874,0.03467423748833918,28.768317878246307
222884,ET2023A3010703,222701,Ethiopia,Tigray,Mekele,Hadnet Sub City,0.3705566238898497,0.12100832836573873,28.90341666340828
223063,ET2023A3030615,222713,Ethiopia,Amhara,East Gojam,Debre Markos town,0.6542837914032272,0.06795788493575845,51.68841952085495
223663,ET2023A3140104,222764,Ethiopia,Addis Ababa,Region 14,Bole,0.15611039370643212,0.13270790292741186,12.332721102808136
223742,ET2023A3170917,222769,Ethiopia,South West Ethiopia,Keffa,Shishinda town,0.6788186192512512,0.11532731642126479,54.3054895401001
223040,ET2023A3030524,222712,Ethiopia,Amhara,North Shewa (AM),Tulefa town,0.6081238609773142,0.05132469045155501,49.258032739162445
222922,ET2023A3020396,222704,Ethiopia,Afar,Gabi,Awash town,0.6099072302933093,0.11668524900917895,49.40248565375805
223710,ET2023A3160027,222767,Ethiopia,Sidama,Sidama,Chirone,0.5367585853781811,0.03996838205328233,46.161238342523575
222801,ET2023A3010107,222695,Ethiopia,Tigray,Northwest Tigray,Sheraro town,0.5734432104022004,0.06581034081577539,49.31611609458923
222921,ET2023A3020310,222704,Ethiopia,Afar,Gabi,Werer,0.6225042316046628,0.038783401286672944,54.78037238121033
222901,ET2023A3020198,222702,Ethiopia,Afar,Awusi,Samera Logiya town,0.6944168735575932,0.06295744902735816,64.58076924085617
223574,ET2023A3050696,222749,Ethiopia,Somali,Shebelle,Godey town,0.79645766682095,0.04863856693604976,71.6811900138855
223932,ET2023A3192709,222793,Ethiopia,Central Ethiopia,Kembata,Adilo,0.43067242691391394,0.06765277988557684,40.91388055682182
222974,ET2023A3030309,222710,Ethiopia,Amhara,North Wollo,Woldiya town,0.5385363108368331,0.06987743777255531,50.08387690782547
223818,ET2023A3181007,222776,Ethiopia,South Ethiopia,Gamo,Ezo/Kogota,0.602185057414757,0.04789223738798011,54.79884022474289
223203,ET2023A3040297,222723,Ethiopia,Oromia,East Wellega,Nekemte town,0.4485914679814358,0.07689466408775439,43.96196386218071
223254,ET2023A3040515,222726,Ethiopia,Oromia,West Shewa,Ambo town,0.5807927730036717,0.07601014497208984,59.24086284637451
223670,ET2023A3140111,222764,Ethiopia,Addis Ababa,Region 14,Lemi Kura,0.3483739236103637,0.15226120431183657,36.57926197908819
