id,fnid,parent_id,admin_0,admin_1,admin_2,admin_3,distance_osm_mean,distance_osm_sd,distance_osm_sum
223150,ET2023A3031304,222720,Ethiopia,Amhara,North Gojam,Mecha,6.479962909687372,4.436841282773991,420011.7559172064
223738,ET2023A3170913,222769,Ethiopia,South West Ethiopia,Keffa,Shisho Ande,6.695483095752627,4.219856686646791,431309.6300621927
223256,ET2023A3040517,222726,Ethiopia,Oromia,West Shewa,Toke Kutaye,3.0092633347410978,2.018294019958287,193444.47494716197
223456,ET2023A3041783,222738,Ethiopia,Oromia,West Arsi,Heban Arsi,6.818729368010137,4.030750479093229,442133.2309511453
223422,ET2023A3041502,222736,Ethiopia,Oromia,West Gujii,Kercha,14.975535352704913,4.778351196014292,972915.6052591801
223918,ET2023A3192505,222791,Ethiopia,Central Ethiopia,East Gurage,Sodo,3.4544172969859805,2.82462102107101,222879.00400153548
223746,ET2023A3171104,222770,Ethiopia,South West Ethiopia,Bench Sheko,Shay Bench,7.323433020224428,5.758678750398603,474851.3970313519
223876,ET2023A3190110,222786,Ethiopia,Central Ethiopia,Gurage,Cheha,2.9683322030872685,2.8103088651664914,192635.85498375446
223403,ET2023A3041310,222734,Ethiopia,Oromia,South West Shewa,Seden Sodo,2.6965099910185506,1.977547324492677,175820.54094438255
223026,ET2023A3030510,222712,Ethiopia,Amhara,North Shewa (AM),Tarema Ber,6.25191156609876,5.900253192276833,410813.1090083495
223723,ET2023A3170803,222768,Ethiopia,South West Ethiopia,Sheka,Yeki,3.47603220408031,2.7072655470715445,227961.6679757908
223208,ET2023A3040311,222724,Ethiopia,Oromia,Ilubabor,Ale,4.433261061414981,2.857570605995848,292049.93894283473
223262,ET2023A3040592,222726,Ethiopia,Oromia,West Shewa,Cobi,10.213017358276987,3.7829727014456593,682433.8198800683
223460,ET2023A3041802,222739,Ethiopia,Oromia,Kelem,Yama Logi Welel,7.058081162248177,3.3300104423137826,472460.8949197307
223349,ET2023A3041002,222731,Ethiopia,Oromia,East Hararge,Jarso (East Hararghe),6.8921744412809165,5.2934673434877535,460528.20399194956
223438,ET2023A3041618,222737,Ethiopia,Oromia,Buno Bedele,Meko,16.51087319090477,3.3277207972110916,1114516.962132454
222797,ET2023A3010103,222695,Ethiopia,Tigray,Northwest Tigray,Zana,14.774013614744003,4.54808766236654,1015831.6281225681
223877,ET2023A3190111,222786,Ethiopia,Central Ethiopia,Gurage,Enemor Ener,5.378959646322646,3.8678234466999903,361363.88799960166
223181,ET2023A3040119,222722,Ethiopia,Oromia,West Wellega,Guliso,7.165706511910919,6.567545015199496,485748.9130294174
223466,ET2023A3041808,222739,Ethiopia,Oromia,Kelem,Dale Sadi,5.0151167165255846,3.2993182393475617,339999.837796852
223195,ET2023A3040210,222723,Ethiopia,Oromia,East Wellega,Diga,4.316672080975332,3.22813714796017,292540.86692769825
222978,ET2023A3030313,222710,Ethiopia,Amhara,North Wollo,Angot,2.744734922031953,2.06509742636476,186680.40098708123
223066,ET2023A3030619,222713,Ethiopia,Amhara,East Gojam,Sedae,15.858652203018089,6.6279515137364475,1102001.882935524
223251,ET2023A3040511,222726,Ethiopia,Oromia,West Shewa,Ejere /Addis Alem,5.424424840436084,3.3895129751697257,372023.32883162796
223211,ET2023A3040314,222724,Ethiopia,Oromia,Ilubabor,Becho (Ilu Aba Bora),4.426557485235388,3.2724763511171444,303356.41102066636
223310,ET2023A3040809,222729,Ethiopia,Oromia,Arsi,Chole,3.585234917803626,2.396005145726424,245316.1140157953
223328,ET2023A3040893,222729,Ethiopia,Oromia,Arsi,Shanan Kolu,5.812766700174146,3.5664308821940356,400639.13204280287
223767,ET2023A3171805,222772,Ethiopia,South West Ethiopia,West Omo,Bero,3.9431376921999943,3.035835455093453,273003.1381194666
223003,ET2023A3030419,222711,Ethiopia,Amhara,South Wollo,Mehal Sayint,8.575702724712668,5.047298081969568,611138.8789739236
222811,ET2023A3010201,222696,Ethiopia,Tigray,Central Tigray,Chila,6.943618770433809,4.273483799122353,500877.9400052428
223423,ET2023A3041509,222736,Ethiopia,Oromia,West Gujii,Hambela Wamena,4.3642125362657795,2.4833328483469135,307432.5879047066
222839,ET2023A3010307,222697,Ethiopia,Tigray,East Tigray,Atsbi,6.02764430264492,3.9255175725239293,435732.37899389863
223076,ET2023A3030706,222714,Ethiopia,Amhara,West Gojam,Quarit,4.4617385285807885,3.216332826314659,317680.2449734807
223200,ET2023A3040215,222723,Ethiopia,Oromia,East Wellega,Nunu Kumba,8.701961554432826,6.325095016921374,619048.8430207968
223317,ET2023A3040816,222729,Ethiopia,Oromia,Arsi,Tiyo,5.354421508806723,3.8044768783100964,379591.00402383506
222835,ET2023A3010303,222697,Ethiopia,Tigray,East Tigray,Saesie,5.331199641137707,3.8078364612941855,386725.2219681293
223848,ET2023A3181509,222779,Ethiopia,South Ethiopia,Gofa,Melo Gada,24.926343028020515,3.8606598699114913,1785249.6140098572
223400,ET2023A3041307,222734,Ethiopia,Oromia,South West Shewa,Kersana Malima,2.9753955139633987,2.207314628730467,211693.4400274679
223214,ET2023A3040317,222724,Ethiopia,Oromia,Ilubabor,Didu,7.313005875706233,4.180457678237951,525176.2039579675
223115,ET2023A3031004,222717,Ethiopia,Amhara,Oromia,Artuma Fursi,5.310158495908994,3.6189332148749944,383244.75896674395
223180,ET2023A3040118,222722,Ethiopia,Oromia,West Wellega,Sayo Nole,9.225181585689347,3.6807561651608154,669536.0039445758
223407,ET2023A3041401,222735,Ethiopia,Oromia,Gujii,Uraga,4.373053572460786,2.4682300434064617,312878.8639488518
223274,ET2023A3040610,222727,Ethiopia,Oromia,North Shewa (OR),Kimbibit,5.671681918260135,3.5001866758556406,412036.34799776226
223474,ET2023A3041904,222740,Ethiopia,Oromia,Horo Guduru,Ababo,8.17670436202619,6.225423297474714,594503.6440498382
223197,ET2023A3040212,222723,Ethiopia,Oromia,East Wellega,Leka Dulecha,5.8640295555282425,4.318748338301005,424972.0859186873
222976,ET2023A3030311,222710,Ethiopia,Amhara,North Wollo,Dawunt,5.197775107438118,3.501396073186451,381100.8708773628
223027,ET2023A3030511,222712,Ethiopia,Amhara,North Shewa (AM),Mojan Wedera,8.146368769220445,4.892286040182556,594790.8229470924
223201,ET2023A3040216,222723,Ethiopia,Oromia,East Wellega,Wama Hagalo,7.525523536696966,5.174281195646117,549905.0558735207
223331,ET2023A3040902,222730,Ethiopia,Oromia,West Hararge,Doba,6.6110398969642175,3.5999295523222776,484661.9458863437
223745,ET2023A3171103,222770,Ethiopia,South West Ethiopia,Bench Sheko,Debub Bench,8.284274845747598,5.443700414188905,605936.7150425166
223061,ET2023A3030613,222713,Ethiopia,Amhara,East Gojam,Dejen,2.9226860449284593,2.0004598831058904,214019.5310119763
223055,ET2023A3030607,222713,Ethiopia,Amhara,East Gojam,Debay Telatgen,4.3759447374113565,2.6346128637938167,323938.0610763505
222874,ET2023A3010601,222700,Ethiopia,Tigray,Southeast Tigray,Saharti,10.768463840749872,4.003169422425606,811737.572779566
223441,ET2023A3041623,222737,Ethiopia,Oromia,Buno Bedele,Chwaka,5.06461399739574,3.792604851217845,373636.8330438733
223177,ET2023A3040115,222722,Ethiopia,Oromia,West Wellega,Nole Kaba,5.836922467669337,4.084170379741691,432352.52102520317
223443,ET2023A3041701,222738,Ethiopia,Oromia,West Arsi,Siraro,6.333971887851255,3.82404681010582,469290.31114278734
223450,ET2023A3041708,222738,Ethiopia,Oromia,West Arsi,Kokosa,5.473784991647614,3.4843960679170705,405700.5222259462
223435,ET2023A3041606,222737,Ethiopia,Oromia,Buno Bedele,Gechi,4.265294526371139,3.4712883460796253,315849.3249723092
223417,ET2023A3041482,222735,Ethiopia,Oromia,Gujii,Aga Wayu,22.318107676418954,10.106973036744773,1661895.570016861
223153,ET2023A3031318,222720,Ethiopia,Amhara,North Gojam,Gonje,6.967058568147221,4.353829755812166,523769.52903617173
223289,ET2023A3040704,222728,Ethiopia,Oromia,East Shewa,Lome (OR),3.1013860646606264,2.118098679169628,230829.9620205611
223246,ET2023A3040506,222726,Ethiopia,Oromia,West Shewa,Bako Tibe,4.317993511142882,2.6777921589188085,324104.2749528736
223324,ET2023A3040823,222729,Ethiopia,Oromia,Arsi,Bele Gesgar,7.481019233525563,4.824403103122282,562026.531957075
223358,ET2023A3041011,222731,Ethiopia,Oromia,East Hararge,Deder,4.477400937870931,3.1491034308886205,337945.2679886222
223269,ET2023A3040605,222727,Ethiopia,Oromia,North Shewa (OR),Degem,7.904766175434323,5.393749044788049,599149.6570332199
223164,ET2023A3040102,222722,Ethiopia,Oromia,West Wellega,Nejo,7.035341758511799,4.638368988022168,535741.2749106735
223298,ET2023A3040714,222728,Ethiopia,Oromia,East Shewa,Adama town,2.9165819480182935,2.1591643886621883,216553.2930584103
222817,ET2023A3010207,222696,Ethiopia,Tigray,Central Tigray,Adet,14.097502714991991,4.280534435378638,1093895.7231698036
223032,ET2023A3030516,222712,Ethiopia,Amhara,North Shewa (AM),Hagere Mariam,5.3323488255750675,3.829808608421775,404970.5639071241
223638,ET2023A3120103,222759,Ethiopia,Gambela,Nuer,Jikawo,5.961208047929196,3.386178069253046,454154.63513148576
223025,ET2023A3030509,222712,Ethiopia,Amhara,North Shewa (AM),Menze Mama Midir,5.97204206750177,5.339551765395745,456562.6160605103
223446,ET2023A3041704,222738,Ethiopia,Oromia,West Arsi,Kofele,4.043334448287253,2.4698449194163286,307232.76805310696
223382,ET2023A3041122,222732,Ethiopia,Oromia,Bale,Dinsho,5.669336021120078,4.198895695126138,430977.25498952717
223100,ET2023A3030905,222716,Ethiopia,Amhara,Awi,Fagta Lakoma,7.787900440829546,4.882102741339529,601778.8549633399
223112,ET2023A3031001,222717,Ethiopia,Amhara,Oromia,Dewa Cheffa,4.517548294227936,3.2158696177570074,347968.674911201
223648,ET2023A3120301,222761,Ethiopia,Gambela,Majang,Godere,9.076062926676675,6.506390821964259,696351.8519863412
223615,ET2023A3060206,222755,Ethiopia,Benishangul Gumuz,Metekel,Pawe,4.117859999885232,3.362813634033906,316548.1339111775
223637,ET2023A3120102,222759,Ethiopia,Gambela,Nuer,Lare,3.7719924066272443,2.461296539357879,289523.04916308075
223333,ET2023A3040904,222730,Ethiopia,Oromia,West Hararge,Mesela,11.340412595877455,7.7864280046221435,873461.2589596733
222814,ET2023A3010204,222696,Ethiopia,Tigray,Central Tigray,Adwa,2.9558264405344015,2.2841958348638483,230867.77996437997
223247,ET2023A3040507,222726,Ethiopia,Oromia,West Shewa,Dano,4.418330397972528,3.2316955625349384,341740.18296158314
223022,ET2023A3030506,222712,Ethiopia,Amhara,North Shewa (AM),Gishe Rabel,17.27355396003851,4.897315444777144,1355265.7701506615
223020,ET2023A3030504,222712,Ethiopia,Amhara,North Shewa (AM),Moretna Jiru,5.267212291922352,3.179537536299024,410847.8259822354
223824,ET2023A3181013,222776,Ethiopia,South Ethiopia,Gamo,Gerese,9.62300424421817,6.405086751659581,745917.5509863272
223290,ET2023A3040705,222728,Ethiopia,Oromia,East Shewa,Gimbichu,8.608603330511079,4.691607274088911,676567.3529515266
223550,ET2023A3050408,222747,Ethiopia,Somali,Erer,Meyumuluka,28.595437502313764,5.295412666010687,2253635.02499485
223192,ET2023A3040207,222723,Ethiopia,Oromia,East Wellega,Bila Seyo,7.722470151966847,4.710244557732004,610353.1509308517
222805,ET2023A3010111,222695,Ethiopia,Tigray,Northwest Tigray,Adi Daero,7.497659326789934,4.359656538764677,603644.0500591844
223822,ET2023A3181011,222776,Ethiopia,South Ethiopia,Gamo,Kemba,5.50114462087893,3.922356557353047,432230.4340070784
223273,ET2023A3040609,222727,Ethiopia,Oromia,North Shewa (OR),Abichugna Gne'a,7.695877165421883,4.101397665351967,615500.8639361113
223839,ET2023A3181305,222778,Ethiopia,South Ethiopia,Konso,Kolme,7.280332382634018,5.070064762843406,578859.2277432308
