index,id,fnid,parent_id,admin_0,admin_1,admin_2,admin_3,ghs_1,ghs_11,ghs_12,ghs_13,ghs_14,ghs_15,ghs_2,ghs_21,ghs_22,ghs_23,ghs_24,ghs_25,ghs_255,ghs_3,ghs_4,ghs_5
390.0,223186.0,ET2023A3040201,222723.0,Ethiopia,Oromia,East Wellega,Limu (OR),0.0003486172460080057,0.6605861040294198,0.011388163369594853,0.0,0.0,0.0,0.042110058174050356,0.0,0.0,0.0,0.0,0.0,98.52168856830306,0.7638784888778752,0.0,0.0
355.0,223151.0,ET2023A3031313,222720.0,Ethiopia,Amhara,North Gojam,Debub Achefer,0.008155911477037047,0.9680786194405901,0.020655732327713387,0.01350453458335482,0.0,0.0,0.11111690627365418,0.0,0.0,0.0005392948712171236,0.0,0.0,97.82139647230234,1.052164293744608,0.0,0.004388234979492759
684.0,223480.0,ET2023A3041910,222740.0,Ethiopia,Oromia,Horo Guduru,Abe Dongoro,0.005383522699045364,0.9286396000729124,0.01660220590745869,0.019275901744568467,0.0,0.0,0.08104188868428693,0.0,0.0,0.0,0.0,0.0,97.86740239068152,1.0535445528957301,0.0,0.02810993731447848
146.0,222942.0,ET2023A3030105,222708.0,Ethiopia,Amhara,North Gondar,Dabat,0.007241892092406544,0.6447197182266236,0.0052507260669992645,0.009466896120797595,0.0,0.0,0.12868176164197928,0.0,0.0,0.0,0.0,0.0,98.55410876755043,0.6462290362458825,0.0,0.004301202054883338
413.0,223209.0,ET2023A3040312,222724.0,Ethiopia,Oromia,Ilubabor,Bure (OR),0.0,0.2980185875389109,0.0,0.0,0.0,0.0,0.009132425780352078,0.0,0.0,0.0,0.0,0.0,99.33878994735463,0.34527546473519394,0.0,0.008783574590925259
173.0,222969.0,ET2023A3030303,222710.0,Ethiopia,Amhara,North Wollo,Gidan,0.04783783217373066,1.3472099995964442,0.015536037458304272,0.032440354692757974,0.00896309853363708,0.0,0.533274052756365,0.0,0.0,0.0,0.0,0.0,96.93180580195657,1.077407743736093,1.7319997166448464e-05,0.005507759098930611
939.0,223735.0,ET2023A3170910,222769.0,Ethiopia,South West Ethiopia,Keffa,Bita,0.0,0.7547998702739913,0.0,0.0,0.0,0.0,0.01837095880658434,0.0,0.0,0.0,0.0,0.0,98.3657004178558,0.8451436330630814,0.0,0.01598512000053443
74.0,222870.0,ET2023A3010506,222699.0,Ethiopia,Tigray,West Tigray,Dansha town,0.0023627263491842517,0.06182842316293901,0.010103467912225992,0.016321563605793434,0.0,0.0,0.04624943069546063,0.0,0.0,0.0,0.0,0.0,99.8025735865496,0.05570783681076647,3.0002874275355577e-05,0.00482296203976341
522.0,223318.0,ET2023A3040817,222729.0,Ethiopia,Oromia,Arsi,Munessa,0.026656702744337294,2.617923332376789,0.06795901156606288,0.08023922478569116,0.0,0.0,0.3179541249760274,0.0,0.0,0.0,0.0,0.0,93.94071334016417,2.9485542633869195,0.0,0.0
822.0,223618.0,ET2023A3060301,222756.0,Ethiopia,Benishangul Gumuz,Asosa,Menge,0.0,0.2626713767065887,0.0,0.0,0.0,0.0,0.007848364994148182,0.00027756412784182594,0.0,0.0,0.0,0.0,99.38062043430938,0.34565347975447247,9.57117682213193e-06,0.0029192089307502386
959.0,223755.0,ET2023A3171705,222771.0,Ethiopia,South West Ethiopia,Dawro,Isara,0.0009587922033930807,0.395289393221679,0.004769687796626338,0.0,0.0,0.0,0.012597801355974908,0.0,0.0,0.0,0.0,0.0,99.13951433898013,0.4468699864421928,0.0,0.0
95.0,222891.0,ET2023A3020103,222702.0,Ethiopia,Afar,Awusi,Asayita,0.14527192871319974,0.1746353272154077,0.004232756171757341,0.0020193624520608027,0.0,0.0,0.053416089345793394,0.00012935417842382363,0.0,0.0,0.0,0.0,99.5925415243082,0.027746471271910173,7.18634324576798e-06,0.0
256.0,223052.0,ET2023A3030604,222713.0,Ethiopia,Amhara,East Gojam,Enebse Sarmder,0.0229723195736045,1.9741418208640455,0.003092427634908298,0.006977004220630544,0.0,0.0,0.5012170149938563,0.0,0.0,0.0,0.0,0.0,95.5933820220577,1.8910728164642676,1.5233633669499005e-05,0.007129340557325534
327.0,223123.0,ET2023A3031108,222718.0,Ethiopia,Amhara,Central Gondar,Lay Armacho,0.00824977231951248,1.206186463374318,0.02513414598801907,0.025891778139811035,0.0,0.0,0.09249125205447592,0.0,0.0,0.0,0.0,0.0,97.26345671954178,1.3597933756733456,2.405181434260198e-05,0.018772441094400846
406.0,223202.0,ET2023A3040217,222723.0,Ethiopia,Oromia,East Wellega,Kiremu,0.0040121315845422015,0.497337144333877,0.017179396760282413,0.00890929219508636,0.0,0.0,0.04016065046879987,0.0,0.0,0.0,0.0,0.0,98.87291553538651,0.5461219109782738,9.833655844466179e-06,0.013354104636785071
194.0,222990.0,ET2023A3030406,222711.0,Ethiopia,Amhara,South Wollo,Delanta,0.018187925910752693,0.9687443443310428,0.0016674403162185122,0.00021804988750549775,0.0,0.0,0.32110411227978725,0.0,0.0,0.0,0.0,0.0,97.84109447704004,0.8449689670117456,0.00010261171176729305,0.0039120715111280475
202.0,222998.0,ET2023A3030414,222711.0,Ethiopia,Amhara,South Wollo,Jama,0.025194784984189394,1.7723417978436078,0.022874521064715207,0.004558498306441709,0.0,0.0,0.47251354424766734,0.0,0.0,0.0,0.0,0.0,96.01434907456625,1.6837381842317676,0.0,0.00442959475535981
398.0,223194.0,ET2023A3040209,222723.0,Ethiopia,Oromia,East Wellega,Sibu Sire,0.0030684901856980976,0.7338393262651377,0.04257942564132682,0.02704725623361307,0.0,0.0,0.05577723289164122,0.0,0.0,0.0,0.0,0.0,98.2619807632061,0.8648110659654451,0.0,0.010896439611040823
937.0,223733.0,ET2023A3170908,222769.0,Ethiopia,South West Ethiopia,Keffa,Decha,0.0005943468276950339,0.7192021148558264,0.0,0.0,0.0,0.0,0.028670158878812822,0.0,0.0,0.0,0.0,0.0,98.43662727420799,0.8120051266659224,0.0,0.00290097856374957
222.0,223018.0,ET2023A3030502,222712.0,Ethiopia,Amhara,North Shewa (AM),Merhabete,0.014660670855573798,0.9726216419791229,0.026794866879240466,0.015932804309667883,0.005693464409931573,0.0,0.2855984084631925,0.0,0.0006938909749604104,0.0,0.0,0.0,97.71123620324565,0.9592508966539243,0.0,0.007517152228737779
545.0,223341.0,ET2023A3040912,222730.0,Ethiopia,Oromia,West Hararge,Gemechis,0.006759146957752173,2.4340762078027085,0.02197038609258136,0.0,0.0,0.0,0.4377274105518496,0.0004042854255104103,0.0,0.0,0.0,0.0,94.64944663432384,2.4444233879118658,0.0,0.005192540933899333
83.0,222879.0,ET2023A3010606,222700.0,Ethiopia,Tigray,Southeast Tigray,Samre,0.09945096919632948,0.8940667534841409,0.0,0.0,0.0,0.0,0.5037147435063816,0.0,0.0,0.0,0.0,0.0,98.03022723959748,0.46934663701243046,1.209718637590676e-05,0.003181560016863478
543.0,223339.0,ET2023A3040910,222730.0,Ethiopia,Oromia,West Hararge,Boke,0.02433503327806958,1.0793630694117031,0.014882216935679907,0.025617220714595774,0.0,0.0,0.4172945332214323,0.0,0.0,0.0,0.0,0.0,97.59888737964128,0.8396205467972327,0.0,0.0
577.0,223373.0,ET2023A3041109,222732.0,Ethiopia,Oromia,Bale,Sinana,0.007011226822557258,0.793600764045256,0.09590083524745137,0.03455260055007536,0.0,0.0,0.12429630387880827,0.0,0.0,0.0,0.0,0.0,97.93261866836023,1.0074814251886481,0.0,0.004538175906964334
434.0,223230.0,ET2023A3040413,222725.0,Ethiopia,Oromia,Jimma,Setema,0.0014880941616382346,0.7117843726758216,0.02143268952248402,0.03735736384945985,0.0,0.0,0.03163233492204608,0.0,0.0,0.0,0.0,0.0,98.34947622702406,0.8468289178444915,0.0,0.0
294.0,223090.0,ET2023A3030804,222715.0,Ethiopia,Amhara,Wag Himra,Gaz Gibla,0.04202120886875319,0.7608026705008294,0.009360602082948243,0.015834078704167868,0.0,0.0,0.22274849607266356,0.0,0.0,0.0,0.0,0.0,98.2497704114977,0.6946694528931083,0.0,0.004793079379822896
