index,id,fnid,parent_id,admin_0,admin_1,admin_2,admin_3,ghs_1,ghs_2,ghs_3,ghs_4,ghs_5,ghs_11,ghs_12,ghs_13,ghs_14,ghs_15,ghs_21,ghs_22,ghs_23,ghs_24,ghs_25,ghs_255
113.0,222909.0,ET2023A3020208,222703.0,Ethiopia,Afar,Kilbati,Bidu,52.84538761368558,1.6717193590298833,0.0,0.0,0.0,45.48289302728454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747.0,223543.0,ET2023A3050392,222746.0,Ethiopia,Somali,Jarar,Daror,52.606757126531136,2.802324271250825,0.23822170714826083,0.0,0.0,44.352696895069776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789.0,223585.0,ET2023A3050804,222751.0,Ethiopia,Somali,Afder,Elkare /Serer,19.177290688138374,27.79952285096548,7.420040259449788,0.0,0.2665324685007082,43.722508014612686,0.7604562737642585,0.8536494445687021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815.0,223611.0,ET2023A3060202,222755.0,Ethiopia,Benishangul Gumuz,Metekel,Guba,4.5221802737140155,9.792354884379424,40.25955639452572,0.0,0.4294478527607362,39.56229353468617,1.5797546012269938,2.455167531854648,0.0,0.0,0.9226050023596036,0.04719207173194903,0.4294478527607362,0.0,0.0,0.0
792.0,223588.0,ET2023A3050807,222751.0,Ethiopia,Somali,Afder,Barey,47.344945135084714,7.8913895154588465,0.4239947085460373,0.0,0.0,40.53728609466954,2.8560283567661076,0.9463561894747554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724.0,223520.0,ET2023A3050199,222744.0,Ethiopia,Somali,Sitti,Gablalu,54.154988258465266,0.15907885766229832,0.15150367396409364,0.0,0.0,45.53442920990834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,222889.0,ET2023A3020101,222702.0,Ethiopia,Afar,Awusi,Dubti,49.57676648021903,3.8581324379662822,1.4552329549466152,0.021965780452024384,0.005491445113006096,40.257784123447685,2.7480760329800504,2.076550744875305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069.0,223865.0,ET2023A3182504,222785.0,Ethiopia,South Ethiopia,South Omo (Pas),Hamer,5.770551631521215,23.74752683321886,25.470798691912616,0.0,0.00820117481829272,44.22586035449578,0.370078013675459,0.36290198570945287,0.0,0.0,0.04408131464832337,0.0,0.0,0.0,0.0,0.0
774.0,223570.0,ET2023A3050605,222749.0,Ethiopia,Somali,Shebelle,Kelafo,42.31261809783749,13.98593323535587,3.098887255931136,0.054587444887675834,0.0,36.95570018895654,1.9042620197354607,1.688011757295822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787.0,223583.0,ET2023A3050799,222750.0,Ethiopia,Somali,Dollo,Galhamur,45.82988067616838,9.45475638051044,0.3625290023201856,0.0,0.0,43.1927411335764,0.7416307590321511,0.41846204839244283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716.0,223512.0,ET2023A3050101,222744.0,Ethiopia,Somali,Sitti,Ayisha,54.76753349093775,0.1597342022873938,0.0063893680914957505,0.0,0.5473558665048027,41.56070964581603,1.3737141396715864,1.4951121334100057,0.0,0.0,0.08945115328094051,0.0,0.0,0.0,0.0,0.0
691.0,223487.0,ET2023A3042104,222741.0,Ethiopia,Oromia,East Bale,Rayitu,26.08506536255055,24.138295871343928,5.237233142104769,0.0,0.1869180852064328,41.8143985704881,1.544719270196558,0.966331232954011,0.0,0.0,0.027038465155647513,0.0,0.0,0.0,0.0,0.0
69.0,222865.0,ET2023A3010501,222699.0,Ethiopia,Tigray,West Tigray,Kafta Humera,4.714846568741362,21.588615877597448,29.358022577449454,0.0012230470995438034,2.327458630431858,38.59753189095312,2.6851999070484203,0.7271015006787911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582.0,223378.0,ET2023A3041115,222732.0,Ethiopia,Oromia,Bale,Gura Damole,3.617383119591841,15.877124490603576,35.057170055512174,0.0010695987934925609,0.0,43.63535237932252,0.9647781117302899,0.8471222444461083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346.0,223142.0,ET2023A3031213,222719.0,Ethiopia,Amhara,West Gondar,Metema,0.14842354026168655,6.109141737275923,47.427085134589895,0.004323015735777279,1.1859473168482333,42.70995446423425,0.8559571156839011,1.5116145022767882,0.0,0.0,0.04755317309355006,0.0,0.0,0.0,0.0,0.0
703.0,223499.0,ET2023A3042298,222742.0,Ethiopia,Oromia,East Borena,Wachile,11.483659925140755,33.38785267197182,10.62812568804454,0.0,0.08806970087755166,44.412292013965335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580.0,223376.0,ET2023A3041112,222732.0,Ethiopia,Oromia,Bale,Mena (Bale),1.190453635462256,12.45081879211585,40.957288923413095,0.004420782731159571,0.28987703908603474,39.93987735485623,1.9609329114643526,3.2063305608710206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555.0,223351.0,ET2023A3041004,222731.0,Ethiopia,Oromia,East Hararge,Babile (OR),8.470706980748394,30.073473749833013,16.44980778079589,0.0,0.26777099939142956,44.38972258093245,0.3191284083656173,0.029389499933205682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689.0,223485.0,ET2023A3042102,222741.0,Ethiopia,Oromia,East Bale,Lege Hida,5.236372840937098,29.582409091211876,20.605103814871807,0.0,0.0,42.623715220186114,0.6887685431279684,1.2636304896651411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814.0,223610.0,ET2023A3060201,222755.0,Ethiopia,Benishangul Gumuz,Metekel,Dangura,0.24283401580801828,3.989143891057995,51.43224454813827,0.0,0.2694981430339968,41.03704409103895,2.7159318160175223,0.3133034949052471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,223598.0,ET2023A3050999,222752.0,Ethiopia,Somali,Liben,Bokolmayo,54.19470662853949,5.318096794306723,0.3364795424738234,0.0,0.15265206080282084,30.308959170948807,9.245124809184924,0.4439809937434156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972.0,223768.0,ET2023A3171806,222772.0,Ethiopia,South West Ethiopia,West Omo,Surma,0.0571183778380694,5.883192917321148,48.77909467371126,0.0,0.0,45.28059403112952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799.0,223595.0,ET2023A3050903,222752.0,Ethiopia,Somali,Liben,Goro Baqaqsa,31.035463297721087,23.67469634805216,2.7298208555063574,0.0,0.0,42.5600194987204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068.0,223864.0,ET2023A3182501,222785.0,Ethiopia,South Ethiopia,South Omo (Pas),Salamago,1.4388939284932278,12.734211267165065,41.39322468641497,0.0,0.0813287872626607,44.34295723982608,0.0,0.0,0.0,0.0,0.009384090837999312,0.0,0.0,0.0,0.0,0.0
730.0,223526.0,ET2023A3050207,222745.0,Ethiopia,Somali,Fafan,Harshin,45.99210734017364,7.798737174427782,0.6022099447513812,0.0,0.0,44.73164956590371,0.3780584056827151,0.49723756906077343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973.0,223769.0,ET2023A3171807,222772.0,Ethiopia,South West Ethiopia,West Omo,Maji,6.658851113716295,7.378998492714787,40.08708759001842,0.0,0.2277675431251047,45.647295260425395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699.0,223495.0,ET2023A3042208,222742.0,Ethiopia,Oromia,East Borena,Arero,11.714567694470198,24.832770085035538,19.41860812871968,0.0029906989263390853,0.17346053772766695,43.857602855120575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,222796.0,ET2023A3010101,222695.0,Ethiopia,Tigray,Northwest Tigray,Tahtay Adiyabo,9.464257732405589,31.312366847925745,14.396260572983174,0.001667005624476977,0.07601545647615016,44.29867406372629,0.28705836853493544,0.12135800946192392,0.0,0.0,0.042341942861715214,0.0,0.0,0.0,0.0,0.0
719.0,223515.0,ET2023A3050104,222744.0,Ethiopia,Somali,Sitti,Erer (SM),30.748797840811065,17.082190961812763,7.443564711609911,0.0008541095480906381,0.3296862855629863,42.019627437415124,0.6935369530495982,1.0813026878827479,0.0,0.0,0.12726232266550508,0.06832876384725105,0.4048479257949625,0.0,0.0,0.0
801.0,223597.0,ET2023A3050991,222752.0,Ethiopia,Somali,Liben,Deka Suftu,12.559567933919306,39.64488686504995,3.1028274912633695,0.01058985491898761,1.0836951533763988,43.59843270147199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793.0,223589.0,ET2023A3050808,222751.0,Ethiopia,Somali,Afder,Dolobay,51.50938632715993,4.065605107027573,0.36787910482751157,0.0054099868356987,0.0378699078498909,43.43227598146178,0.5337853677889384,0.04778821704867185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596.0,223392.0,ET2023A3041295,222733.0,Ethiopia,Oromia,Borena,Elwaya,3.442909525027714,22.45032830220858,28.238253602796963,0.0,0.28353372559051765,45.58497484437623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790.0,223586.0,ET2023A3050805,222751.0,Ethiopia,Somali,Afder,West Imi,48.56103647852174,7.075346466309138,0.5973557054107151,0.0,0.18717145436202412,40.078585461689585,1.3088727234110338,2.1916317102957574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721.0,223517.0,ET2023A3050106,222744.0,Ethiopia,Somali,Sitti,Hadhagala,55.702736034348874,0.5389850637189969,0.07993422555154615,0.0,0.0,39.34819348650254,2.183346275065089,2.1468049148129538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592.0,223388.0,ET2023A3041219,222733.0,Ethiopia,Oromia,Borena,Dilo,16.355524245626395,23.99319009040742,15.604085945755546,0.0,0.0,44.04719971821064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739.0,223535.0,ET2023A3050301,222746.0,Ethiopia,Somali,Jarar,Degehamedo,49.431745626356786,5.736815221555356,0.201123738986081,0.0,0.0,42.67973438896693,0.8619588813689185,1.0886221427659304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740.0,223536.0,ET2023A3050302,222746.0,Ethiopia,Somali,Jarar,Degehabur,53.23213694613893,1.8300468151510854,0.09221166122854306,0.0,0.4445074951529768,44.40109708232846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070.0,223866.0,ET2023A3182505,222785.0,Ethiopia,South Ethiopia,South Omo (Pas),Bena Tsemay,3.799614928909953,12.648104265402843,37.84508293838862,0.0,0.6583234597156399,45.04887440758294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718.0,223514.0,ET2023A3050103,222744.0,Ethiopia,Somali,Sitti,Shinile,47.88690328040221,8.161182736821146,0.8138782418238837,0.0,0.01742247000846234,39.93479018368261,2.590970182687043,0.5948529045746429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763.0,223559.0,ET2023A3050586,222748.0,Ethiopia,Somali,Korahe,Marsin,43.07041679404871,12.595536533170284,0.41271782329562823,0.0,0.0,39.99286660552329,1.1209619891980027,2.8075002547640886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751.0,223547.0,ET2023A3050402,222747.0,Ethiopia,Somali,Erer,Fik,48.83706080487844,6.827578500391105,0.47730791948022927,0.0,0.5571252973197325,34.82272560381846,6.042175502450394,2.436026371661638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798.0,223594.0,ET2023A3050902,222752.0,Ethiopia,Somali,Liben,Dolo Odo,56.87542137296009,1.424125160468059,0.11221219649602408,0.004156007277630522,0.3038503098534315,31.625830047009064,5.273049678140325,4.374428548999325,0.0,0.0,0.00692667879605087,0.0,0.0,0.0,0.0,0.0
849.0,223645.0,ET2023A3120204,222760.0,Ethiopia,Gambela,Agniwak,Jore,0.0,16.437224669603523,39.37224669603524,0.0,0.0,44.19052863436123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305.0,223101.0,ET2023A3030906,222716.0,Ethiopia,Amhara,Awi,Jawi,0.23705995745397607,4.880939755578708,49.33716788211881,0.028072889698497167,0.2545275332663743,44.165517757662336,1.0879804363150902,0.008733787906199117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847.0,223643.0,ET2023A3120202,222760.0,Ethiopia,Gambela,Agniwak,Gambela Zuria,0.08261189384937474,9.590901374978781,50.117127822101516,0.0,0.14711707123861256,35.06591976461269,4.952186951847451,0.0,0.0,0.0,0.04413512137158377,0.0,0.0,0.0,0.0,0.0
574.0,223370.0,ET2023A3041098,222731.0,Ethiopia,Oromia,East Hararge,Kumbi,23.953414259640176,29.223281281687285,2.1004142886114088,0.0,0.0,44.72289017006113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769.0,223565.0,ET2023A3050599,222748.0,Ethiopia,Somali,Korahe,Bodaley,38.43266072266541,15.133740028155795,0.656968559361802,0.0,0.07038948850305021,45.70624120131394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848.0,223644.0,ET2023A3120203,222760.0,Ethiopia,Gambela,Agniwak,Gog,0.0,11.70642000384267,49.63906348639969,0.0,0.0,27.927977383141656,9.441989405209563,1.2845497214064172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770.0,223566.0,ET2023A3050601,222749.0,Ethiopia,Somali,Shebelle,East Imi,50.08890655398197,6.079116373449365,0.7384473777796372,0.01464343242055938,0.03765454051000983,40.95768048030458,1.2070372152375375,0.87651402631634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701.0,223497.0,ET2023A3042220,222742.0,Ethiopia,Oromia,East Borena,Dhas,9.452958559549172,30.667995326781668,15.644972854099375,0.0,0.06185141914645042,44.17222184042334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846.0,223642.0,ET2023A3120201,222760.0,Ethiopia,Gambela,Agniwak,Abobo,0.024452867098667317,7.44182255369442,48.61229979215063,0.0,0.0,41.41500590944288,1.006643028895138,0.40347230712801074,0.0,0.0,0.3504910950808982,0.5175856869217916,0.22822675958756164,0.0,0.0,0.0
805.0,223601.0,ET2023A3051003,222753.0,Ethiopia,Somali,Nogob,Garbo,50.61969131110157,5.552434147470007,0.11237069107975013,0.0,0.0,39.24711636976567,2.379614634630003,2.088772845953003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548.0,223344.0,ET2023A3040915,222730.0,Ethiopia,Oromia,West Hararge,Hawi Gudina,4.83666457611867,29.47740844763177,20.10879938919641,0.0,0.26654486952253703,45.31058271753061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839.0,223635.0,ET2023A3060508,222758.0,Ethiopia,Benishangul Gumuz,Mao-Komo,Maokomo Special,0.0,5.160562094155844,51.05773133116883,0.0,0.0,42.584466314935064,1.1972402597402598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.0,222925.0,ET2023A3020403,222705.0,Ethiopia,Afar,Fanti,Teru,53.65509952439669,1.3563501849568433,0.17835124185309142,0.0,0.0,44.81019904879338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820.0,223616.0,ET2023A3060207,222755.0,Ethiopia,Benishangul Gumuz,Metekel,Bulen,0.06517282648623668,4.707847993269425,49.76952518633503,0.0,0.687277079309405,43.473830147764566,0.9870720811460938,0.3092746856892323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775.0,223571.0,ET2023A3050606,222749.0,Ethiopia,Somali,Shebelle,Mustahil,51.70175217446111,5.196646917937729,2.001134501449641,0.06933064414471196,0.0,37.88604563216942,1.6481784948947433,1.4969116349426448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,222906.0,ET2023A3020205,222703.0,Ethiopia,Afar,Kilbati,Berahile,55.517300319878885,0.54941029961175,0.012209117769150001,0.0,0.019534588430640005,43.88811564476351,0.0,0.0,0.0,0.0,0.013430029546065002,0.0,0.0,0.0,0.0,0.0
729.0,223525.0,ET2023A3050206,222745.0,Ethiopia,Somali,Fafan,Kebribeyah,32.463730264377304,21.298886211602948,1.8118017759954168,0.0,0.03327885150049708,40.399261967749,2.2418993377929803,1.7511415909818524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,222896.0,ET2023A3020108,222702.0,Ethiopia,Afar,Awusi,Kori,54.26379095810867,0.16175860638739112,0.020738282870178346,0.0,0.045624222314392365,45.50808793031937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800.0,223596.0,ET2023A3050904,222752.0,Ethiopia,Somali,Liben,Guradamole,12.695035460992907,32.434988179669034,9.456264775413711,0.02364066193853428,0.0,45.39007092198582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.0,222928.0,ET2023A3020406,222705.0,Ethiopia,Afar,Fanti,Mabay,53.9369527145359,0.5148861646234676,0.0070052539404553416,0.0,0.0,45.541155866900176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786.0,223582.0,ET2023A3050798,222750.0,Ethiopia,Somali,Dollo,Lehel-Yucub,38.3389301423639,16.44988885210235,0.7094546658468524,0.0,0.0,40.70850872629239,0.7189140613914771,3.074303552003027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741.0,223537.0,ET2023A3050303,222746.0,Ethiopia,Somali,Jarar,Aware,56.05385958037973,0.7195525950201261,0.0035621415595055747,0.0,0.0,43.223025683040646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589.0,223385.0,ET2023A3041211,222733.0,Ethiopia,Oromia,Borena,Dire,4.010562535008402,24.361046651196286,25.748579659118185,0.0,0.7153716892054093,39.583900136032646,2.054893174361847,3.4392254140993836,0.0,0.0,0.08642074097783467,0.0,0.0,0.0,0.0,0.0
717.0,223513.0,ET2023A3050102,222744.0,Ethiopia,Somali,Sitti,Dembel,38.53664490144627,15.619088301702568,1.713248306584488,0.0,0.022883993409409897,44.10813449685727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748.0,223544.0,ET2023A3050394,222746.0,Ethiopia,Somali,Jarar,Burqod,52.55141554083126,1.8328887359091302,0.03442044574477239,0.0,1.09715170811462,41.304534893726874,2.4524567593150333,0.7271319163583169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587.0,223383.0,ET2023A3041207,222733.0,Ethiopia,Oromia,Borena,Yabelo,5.475157472937718,27.141559882958326,22.334491257909683,0.0,0.20684088386641106,44.84195050232786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073.0,223869.0,ET2023A3182508,222785.0,Ethiopia,South Ethiopia,South Omo (Pas),Nyngatom,27.02926233704856,23.232641487141112,5.379859005159308,0.003938403371273286,0.0,42.25906817376235,0.578945295577173,1.516285297940215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569.0,223365.0,ET2023A3041018,222731.0,Ethiopia,Oromia,East Hararge,Meyu Muleke,5.325041298221747,32.54022238571845,15.428182739425573,0.0,1.0577897469356026,43.273595513416716,1.1188694698557686,1.2562988464261422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698.0,223494.0,ET2023A3042207,222742.0,Ethiopia,Oromia,East Borena,Liben,5.230467902751943,28.61771839076682,21.167686513700566,0.0,0.12159293315017712,40.65870506812491,2.515330568463394,1.6365751542915734,0.0,0.0,0.05192346875061619,0.0,0.0,0.0,0.0,0.0
833.0,223629.0,ET2023A3060401,222757.0,Ethiopia,Benishangul Gumuz,Kemashi,Zayi,0.0,7.737131757850436,48.97436652049795,0.0,0.0,41.484446275640835,1.0712498896377174,0.732805556373054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,222902.0,ET2023A3020201,222703.0,Ethiopia,Afar,Kilbati,Erebti,53.720823150214294,0.6127581199305777,0.035419544504657674,0.0,0.2018914036765487,45.42910778167393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806.0,223602.0,ET2023A3051005,222753.0,Ethiopia,Somali,Nogob,Sagag,52.74751396537379,3.2328354661067307,0.02377084901549067,0.0,0.0,41.2741175072303,2.13937641139416,0.5823858008795214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767.0,223563.0,ET2023A3050597,222748.0,Ethiopia,Somali,Korahe,Higloley,54.3788933675339,2.3451813851227556,0.12214486380847686,0.0,0.0,43.15378038353487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720.0,223516.0,ET2023A3050105,222744.0,Ethiopia,Somali,Sitti,Afdem,36.42352661879043,8.819514511246958,9.074722535462046,0.0,0.011870140661166836,45.6703661938394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948.0,223744.0,ET2023A3171102,222770.0,Ethiopia,South West Ethiopia,Bench Sheko,Gurafereda,0.0,4.425929599506271,51.11640106680774,0.0,0.0,44.06973924926712,0.10359496572549538,0.20057748683021448,0.0,0.0,0.08375763186316648,0.0,0.0,0.0,0.0,0.0
702.0,223498.0,ET2023A3042297,222742.0,Ethiopia,Oromia,East Borena,Gumi Idalo,6.6231560720588725,33.35220272385202,14.521660950351304,0.0,0.7092670906729712,44.79371316306484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591.0,223387.0,ET2023A3041216,222733.0,Ethiopia,Oromia,Borena,Miyo,5.858442071965204,27.42586002372479,22.059311981020166,0.0,0.088572558323448,42.212732305258996,2.355081059707394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795.0,223591.0,ET2023A3050898,222751.0,Ethiopia,Somali,Afder,Kohle /Qoxle,48.2010582010582,7.396825396825397,0.25396825396825395,0.0,0.2433862433862434,43.904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
